PlayerId,Archetype,Cluster_ID,Cluster_PA,TOOLS_Disc,TOOLS_Power,TOOLS_Ath,AB_BB,AB_K,AB_SB,AB_Power,Fantasy_Out
877,Speed/K-Risk,5,651,-0.8466344086021506,0.7402918586789554,-0.1646205837173579,-0.7801149001536097,0.6018417818740399,-0.356047619047619,0.40640860215053765,0.3679539170506912
914,Speed/K-Risk,5,1574,-0.5335908513341804,0.5991797966963152,0.7250724269377383,-0.8020344980940279,0.031200190597204584,-0.03329860228716644,0.4122719186785261,0.770569250317662
957,Average,4,583,0.565180102915952,0.1797221269296741,-0.5273121783876501,-0.4780624356775301,-1.1865120068610637,0.5808198970840479,0.511655231560892,0.7763567753001716
1050,Power/K-Risk,3,1280,-0.57911015625,1.0915398437500001,-0.23967421875,0.228211875,0.346734609375,-0.4760859375,1.4174171875,1.7049429687500002
1136,Average,4,2971,0.05271558397845847,-0.2843823628407943,-0.4669424436216762,-0.17779626388421407,-0.2813409626388422,-0.5993705822955233,-0.16762840794345338,0.5123520700100975
1159,Speed,1,1098,0.8028196721311475,-1.115896174863388,0.6600464480874317,0.44136639344262296,-0.9118551912568306,1.8996038251366119,-1.0310109289617486,0.50574043715847
1165,Speed/K-Risk,5,1526,-0.6994121887287024,0.12133355176933158,-0.2483073394495413,-0.8864138925294889,0.09528486238532109,-0.4585950196592399,0.24840170380078638,0.6048866317169069
1191,Contact/Power,2,982,-0.042778004073319754,0.6354887983706721,-0.6041690427698574,-0.94355183299389,-0.3357140529531568,-0.3507372708757638,0.6771965376782078,0.7040936863543787
1433,Contact/Power,2,1030,-0.1804621359223301,0.5966330097087379,-0.3814252427184466,-0.7062341747572816,-0.1434116504854369,-0.7098815533980583,0.7622796116504854,1.024535922330097
1581,Three True Outcomes,3,946,0.20820190274841438,0.9341955602536998,-0.23128435517970403,0.6614107822410148,0.6895405919661735,-0.4094249471458774,1.2788816067653275,0.6935052854122622
1673,Speed/K-Risk,5,383,-1.5125900783289816,-0.03710443864229765,-0.37639686684073104,-0.5635216710182768,1.3296913838120106,0.020355091383812012,-0.1255430809399478,-0.3738381201044387
1965,Speed,1,1129,1.39703808680248,0.07019751992914085,0.9813720106288751,0.7068950398582817,-1.0423337466784766,2.6776067316209033,0.2117688219663419,2.2399185119574847
2020,Pure Contact,0,1658,1.07808082026538,-0.06532870928829916,-0.1539197828709288,0.947490892641737,-1.1308026537997589,0.135397466827503,0.08387756332931244,1.7235729794933656
2066,Pure Contact,0,1275,0.8436070588235294,-0.6177976470588236,-0.17227529411764703,-0.9430329411764705,-1.6364654117647057,2.15372,-0.4570988235294117,1.2200470588235293
2199,Speed,1,585,-0.00012820512820512699,-0.22314700854700859,0.09488205128205128,-0.06266273504273505,-0.44284290598290593,1.2826068376068376,-0.5141623931623932,0.6611675213675214
2225,Speed,1,460,-0.343,-0.025,1.164,-0.1383,-0.748,1.201,-0.245,0.524
2264,Speed/K-Risk,5,946,-0.5900063424947145,-0.12146723044397462,0.7629577167019028,-1.0601042283298097,-0.013366384778012696,0.25215433403805493,0.010883720930232559,0.40863424947145877
2280,Power/K-Risk,3,535,-0.23193644859813084,1.7665570093457943,-0.2519140186915888,0.42135962616822437,0.027522429906542047,-0.5793252336448599,1.7503700934579438,1.7934392523364484
2312,Three True Outcomes,3,543,-0.2416685082872928,1.138121546961326,-0.2959171270718232,0.7715950276243094,1.3375375690607734,-0.6124364640883978,1.356668508287293,-0.40388950276243096
2369,Speed,1,1076,0.590550185873606,0.1486171003717472,0.6192081784386617,0.6475408921933085,-0.10924163568773235,1.0656208178438662,0.14165799256505573,0.5541784386617101
2396,Contact/Power,2,1652,0.9774921307506054,0.5871937046004844,-0.008096246973365626,1.6267579297820822,-0.34058650121065376,-0.40862348668280873,0.8202693704600484,1.7164842615012106
2408,Speed/K-Risk,5,530,-0.49104528301886796,0.5335830188679245,-0.057767924528301894,0.31211962264150944,0.1766779245283019,2.387596226415094,0.858066037735849,1.0921207547169813
2411,Average,4,1650,0.1379278787878788,-0.2287951515151515,-0.20916060606060607,-0.28087175757575755,-0.4944102424242424,0.6145921212121211,-0.15830363636363637,1.0087666666666668
2430,Pure Contact,0,1165,0.6512995708154506,-0.9090274678111586,0.08248068669527897,-0.3466416309012875,-0.9829215450643776,-0.024276394849785398,-0.7012901287553648,0.6867244635193132
2481,Average,4,773,0.6511901681759379,-0.1719223803363519,-0.5784463130659767,1.1361685640362225,-0.22316765847347994,-0.5193402328589909,-0.14479948253557567,-0.0865640362225097
2487,Average,4,1181,0.26890855207451314,-0.7325444538526672,-0.525277730736664,0.3446361558001693,0.19091947502116852,-0.547597798475868,-0.4105867908552075,-0.4915156646909399
2495,Three True Outcomes,3,542,-0.3290922509225092,2.094409594095941,-0.504789667896679,1.254170110701107,0.8181520295202952,-0.569169741697417,2.654867158671587,2.032564575645756
2498,Speed,1,757,0.8085284015852048,0.0182364597093791,0.8836063408190223,0.48666327608982823,-0.8893956406869221,0.5818335535006605,0.16694055482166445,1.2457331571994716
2502,Three True Outcomes,5,1026,0.11255458089668616,-0.15694346978557505,-0.25794249512670564,0.9818095516569202,0.4202959064327485,-0.6429317738791422,0.0722699805068226,0.4912485380116959
2505,Contact/Power,2,1163,0.4360343938091143,0.5927815993121238,-0.20047291487532243,-0.28381573516766984,-0.6822116079105761,-0.3439140154772141,0.8854187446259673,1.3917480653482375
2510,Three True Outcomes,3,1260,0.42208650793650787,1.4526317460317462,0.03741269841269841,0.5256573809523809,0.7940868253968254,-0.4300452380952381,1.6895698412698414,1.0672206349206348
2530,Contact/Power,2,322,0.8207732919254658,0.6192111801242237,-0.7216055900621117,0.9195574534161489,-0.8754450310559007,-0.5472577639751552,0.906251552795031,1.8862888198757763
2539,Average,4,1641,0.6508860450944546,-0.3673619744058501,-0.05331017672151128,0.35291340645947594,-0.06470012187690435,-0.012623400365630715,-0.27320536258379036,0.23716636197440585
2567,Contact/Power,2,1014,0.6102051282051283,0.47435305719921117,0.36670512820512824,0.41088254437869826,-0.4545292899408285,0.38308086785009865,0.7816942800788956,1.205311637080868
2578,Speed,1,1319,0.24092494313874144,-0.20362926459438968,2.006899166034875,-0.5618610310841546,-0.2623492039423806,2.108614101592115,-0.09668233510235026,1.2883669446550416
2591,Contact/Power,2,1571,0.4971260343730108,0.6875919796308083,0.40059070655633355,0.3019338637810312,-0.4196429026098027,0.5315830681094844,0.8545684277530236,2.0170738383195412
