Combined_Rank,Pos_Adj_Rank,PlayerId,Name,Pos,FantasyPos,Team,Level,Age,Last_Season,Career_PA,Total_Weighted_PA,TOOLS_Score,ABILITY_Score,Current_Score,OVR_Score,Archetype,Archetype_Adj,Combined_Score,Pos_Bonus,Pos_Adj_Score,Discipline_Flag,Career_Disc_Flag,Disc_Composite_Z,Disc_Slope,Career_K%,Career_HRFB,Career_SBTalent,Hard_Floor_Flag,Below_OVR_Floor,Age_AA_Debut,AA_PPPAZ_Combo,AgeAA_Combo_Bonus,AgeAA_Combo_Flag_Label
97,54,813715,Khadim Diaw,C,C,MIN,AA,22.0,2026,726,287.38,61.44,71.14,66.29,64.73,Pure Contact,2.0,67.51,5.0,72.51,,,0.7669,-0.018,0.1653168044077135,0.09436088154269973,0.02388801652892562,,False,22.0,0.56,0.0,
98,55,815096,Jackson Appel,C,C,CWS,A+,24.0,2026,450,147.5,74.98,58.54,66.76,64.22,Pure Contact,2.0,67.49,5.0,72.49,,,1.2998,0.0845,0.1446222222222222,0.04476444444444444,0.02290711111111111,,False,,,0.0,
99,77,821187,Juan Ortuno,SS,SS,MIL,A+,19.0,2026,805,151.31,67.03,70.54,68.78,62.17,Pure Contact,2.0,67.47,3.0,70.47,,,1.2603,-0.0129,0.15622908622908624,0.06858136645962734,0.06406111801242237,,False,,,0.0,
100,78,702686,Everett Cooper III,SS,SS,WSH,A,22.0,2026,504,96.03,72.71,60.51,66.61,64.21,Pure Contact,2.0,67.41,3.0,70.41,,,0.9659,-0.0367,0.15591194968553457,0.008734126984126983,0.040212896825396825,,False,,,0.0,
101,79,811278,Connor Rasmussen,SS,SS,KC,A+,22.0,2026,374,90.31,77.39,55.75,66.57,64.16,Pure Contact,2.0,67.36,3.0,70.36,,,0.813,,0.18203208556149733,0.062101604278074866,0.0275807486631016,,False,,,0.0,
102,97,695930,Frederick Bencosme,IF,2B,BAL,AA,23.0,2026,2080,925.49,55.66,79.63,67.64,63.04,Pure Contact,2.0,67.34,1.5,68.84,,,0.9215,-0.0125,0.14690384615384616,0.06097596153846154,0.036168846153846156,,False,21.0,0.56,0.0,
103,194,829079,Djean Macares,OF,OF,SF,R,18.0,2026,438,43.8,77.19,59.21,68.2,65.8,,0.0,67.0,-2.0,65.0,,,1.8163,0.107,0.10826484018264841,0.0,0.05995662100456622,,False,,,0.0,
104,83,828318,Jaiden Lo Re,SS,SS,BAL,A+,19.0,2026,368,79.71,58.9,73.0,65.95,64.01,Pure Contact,2.0,66.98,3.0,69.98,,,2.059,,0.08764705882352943,0.046307065217391315,0.05772989130434783,,False,,,0.0,
105,196,703155,Lazaro Montes,OF,OF,SEA,AAA,21.0,2026,2192,894.8,60.84,74.07,67.46,66.48,Contact/Power,0.0,66.97,-2.0,64.97,soft+whiff,,-0.471,-0.015,0.27565610859728507,0.23168979386626445,0.007496581196581197,,False,20.0,0.02,0.0,
106,84,814278,Jorge Lara,SS,SS,AZ,R,20.0,2026,563,56.3,71.56,66.06,68.81,65.05,,0.0,66.93,3.0,69.93,hard,,0.95,-0.0724,0.16506216696269985,0.07463410301953818,0.07315133214920072,,False,,,0.0,
107,128,808768,Ben McLaughlin,3B,3B,AZ,AA,24.0,2026,998,485.35,65.95,69.85,67.9,65.91,Average,0.0,66.9,0.5,67.4,,,0.9798,0.0661,0.15703406813627255,0.12159118236472947,0.0036322645290581164,,False,23.0,1.3,0.0,
108,204,806872,Carlos Gutierrez,CF,OF,BOS,A+,21.0,2026,811,218.79,66.63,72.44,69.54,63.9,Speed,0.0,66.72,-2.0,64.72,,,0.7305,-0.0488,0.1760295930949445,0.07920838471023428,0.07739617755856966,,False,,,0.0,
109,205,701394,Zach Ehrhard,OF,OF,LAD,AAA,23.0,2026,1219,903.36,54.17,83.79,68.98,64.42,Average,0.0,66.7,-2.0,64.7,,,0.4985,0.0314,0.18891891891891893,0.07094753577106519,0.058302066772655,,False,22.0,0.93,0.0,
110,208,823073,Nolan Sailors,OF,OF,KC,A+,22.0,2026,583,198.22,71.95,64.59,68.27,65.02,Speed,0.0,66.64,-2.0,64.64,,,0.2245,-0.032,0.2177186963979417,0.07873070325900515,0.07247255574614066,,False,,,0.0,
111,211,836058,Ely Brown,OF,OF,CWS,A+,21.0,2026,661,211.32,75.52,60.24,67.88,61.2,Pure Contact,2.0,66.54,-2.0,64.54,,,0.7617,-0.041,0.1844629349470499,0.04158698940998487,0.0519143721633888,,False,,,0.0,
111,179,695501,Blake Burke,1B,1B,MIL,AAA,23.0,2026,1115,591.94,63.69,72.06,67.88,65.21,Contact/Power,0.0,66.54,-1.0,65.54,hard,,-0.2112,-0.0332,0.2345177165354331,0.21351082677165353,0.03312007874015749,,False,22.0,1.61,0.0,
113,214,821692,Cristian Arguelles,OF,OF,COL,A,19.0,2026,855,106.56,75.41,63.26,69.33,63.55,Average,0.0,66.44,-2.0,64.44,,,1.6524,-0.0655,0.09987012987012989,0.08012748538011694,0.026520701754385964,,False,,,0.0,
114,216,828262,Jaden Fauske,OF,OF,CWS,A,19.0,2026,538,123.74,77.49,57.74,67.61,65.19,Speed,0.0,66.4,-2.0,64.4,,,0.0218,,0.25,0.055,0.07023122676579925,,False,,,0.0,
115,122,809143,Kyle Walker,2B,2B,HOU,A+,23.0,2026,526,168.17,76.82,53.74,65.28,63.33,Pure Contact,2.0,66.31,1.5,67.81,,,0.2493,-0.141,0.19893536121673003,0.043226235741444866,0.0643596958174905,,False,,,0.0,
116,223,815147,Wilson Rodriguez,OF,OF,NYY,A+,21.0,2026,664,168.97,69.51,64.23,66.87,65.65,Speed,0.0,66.26,-2.0,64.26,,,0.3946,0.031,0.20835843373493976,0.1020105421686747,0.036947740963855426,,False,,,0.0,
117,70,806957,Alfredo Duno,C,C,CIN,AA,20.0,2026,1239,333.47,60.17,74.38,67.28,65.14,Contact/Power,0.0,66.21,5.0,71.21,,,0.4288,-0.0141,0.21849071832122677,0.16129943502824862,0.012106537530266344,,False,20.0,0.7,0.0,
118,88,815929,Jhonny Level,SS,SS,SF,A+,19.0,2026,1171,243.86,61.92,72.62,67.27,65.05,Average,0.0,66.16,3.0,69.16,,,0.5586,-0.0478,0.17496157130657558,0.1445533731853117,0.04042570452604611,,False,,,0.0,
119,189,800060,Xavier Isaac,1B,1B,TB,AAA,22.0,2026,1532,686.11,66.73,74.2,70.46,67.82,Three True Outcomes,-3.0,66.14,-1.0,65.14,soft+whiff,,-0.5381,-0.037,0.2842511752854265,0.23361920752182672,0.02720691739422431,,False,20.0,-0.91,0.0,
120,90,829721,Johan Machado,SS,SS,MIA,R,18.0,2026,457,45.7,71.27,63.14,67.2,65.07,,0.0,66.13,3.0,69.13,,,0.9131,-0.091,0.16925601750547045,0.07317286652078774,0.09695973741794309,,False,,,0.0,
121,91,829788,Yeferson Portolatin,SS,SS,STL,R,18.0,2026,305,30.5,74.56,59.79,67.18,65.03,,0.0,66.1,3.0,69.1,,,1.5903,-0.055,0.19288524590163933,0.05814098360655738,0.08903672131147541,,False,,,0.0,
122,92,692150,Émilien Pitre,SS,SS,NYM,AAA,23.0,2026,1102,454.59,62.29,66.71,64.5,63.61,Pure Contact,2.0,66.06,3.0,69.06,,,0.9785,0.0891,0.15988505747126439,0.06589942528735633,0.03810871647509578,,False,23.0,0.93,0.0,
123,152,814528,Sam Kulasingam,3B,3B,KC,AA,24.0,2026,1180,534.05,67.11,63.55,65.33,62.63,Pure Contact,2.0,65.98,0.5,66.48,,,0.6959,0.0048,0.1755423728813559,0.06261525423728814,0.03600627118644068,,False,24.0,0.39,0.0,
123,74,821073,Jirvin Morillo,C,C,CIN,A,19.0,2026,624,74.62,74.09,60.53,67.31,64.66,,0.0,65.98,5.0,70.98,soft,,0.8979,-0.1725,0.197811320754717,0.15543269230769233,0.015972435897435897,,False,,,0.0,
125,95,806988,Welbyn Francisca,SS,SS,CLE,A+,20.0,2026,1266,268.76,56.34,77.02,66.68,65.25,Average,0.0,65.96,3.0,68.96,,,0.6582,-0.0105,0.17691943127962087,0.11044865718799368,0.055522511848341234,,False,,,0.0,
126,127,691792,Roc Riggio,2B,2B,COL,AAA,24.0,2026,1410,684.37,65.41,69.09,67.25,64.61,Contact/Power,0.0,65.93,1.5,67.43,,,0.116,-0.0701,0.23003765060240963,0.14128388554216867,0.03728990963855422,,False,23.0,1.32,0.0,
127,75,808675,Ramon Ramirez,C,C,KC,A+,21.0,2026,1056,234.79,64.15,69.36,66.76,64.88,Contact/Power,0.0,65.82,5.0,70.82,,,-0.2567,0.0488,0.24105113636363634,0.1486126893939394,0.018173295454545452,,False,,,0.0,
128,98,815816,Brady Ebel,SS,SS,MIL,A+,18.0,2026,604,143.76,65.23,69.71,67.47,64.12,Speed,0.0,65.8,3.0,68.8,,,0.4061,0.183,0.22471428571428573,0.11041390728476821,0.06078708609271522,,False,,,0.0,
128,131,828589,Max Durrington,IF,2B,OAK,A,19.0,2026,754,154.57,70.21,58.27,64.24,63.36,Pure Contact,2.0,65.8,1.5,67.3,,,0.6252,-0.0158,0.18092838196286473,0.04009946949602122,0.043527055702917775,,False,,,0.0,
130,237,703492,Nick Morabito,LF,OF,NYM,AAA,23.0,2026,1806,1009.19,57.51,77.88,67.69,63.85,Speed,0.0,65.77,-2.0,63.77,,,0.1066,-0.0488,0.2112317167051578,0.06726274509803921,0.08153433410315626,,False,22.0,0.92,0.0,
131,100,823658,Daniel Dickinson,SS,SS,MIL,A+,22.0,2026,499,169.66,61.19,74.39,67.79,63.73,Speed,0.0,65.76,3.0,68.76,,,0.0284,,0.25,0.102,0.0988256513026052,,False,,,0.0,
132,243,830435,Luis Morejon,OF,OF,COL,R,18.0,2026,423,42.3,69.69,63.4,66.54,64.68,,0.0,65.61,-2.0,63.61,,,1.8554,0.051,0.10588652482269503,0.0640661938534279,0.02955082742316785,,False,,,0.0,
133,102,702518,Jett Williams,SS,SS,MIL,AAA,22.0,2026,1654,1005.99,62.97,68.04,65.5,65.56,Speed,0.0,65.53,3.0,68.53,,,0.3009,-0.03,0.2241382405745063,0.08444703770197487,0.06608061041292639,,False,19.0,-1.019763779527559,0.0,
134,103,701339,Marek Houston,SS,SS,MIN,AA,22.0,2026,639,276.02,63.36,67.93,65.65,65.39,Speed,0.0,65.52,3.0,68.52,,,0.3442,0.0418,0.1902660406885759,0.08194366197183099,0.07664021909233178,,False,22.0,0.88,0.0,
135,246,802469,Travis Honeyman,OF,OF,STL,AA,24.0,2026,769,305.65,63.29,66.61,64.95,62.04,Pure Contact,2.0,65.5,-2.0,63.5,,,0.8472,0.0192,0.1604619565217391,0.07757737321196359,0.04090702210663199,,False,24.0,0.71,0.0,
136,104,821197,Juan Martinez,SS,SS,COL,A,19.0,2026,733,97.09,68.94,63.34,66.14,60.84,Pure Contact,2.0,65.49,3.0,68.49,,,0.9101,0.099,0.16514324693042293,0.054506139154160985,0.08296193724420191,,False,,,0.0,
137,106,800281,Roynier Hernandez,SS,SS,COL,AA,21.0,2026,1521,313.34,65.89,62.88,64.39,62.29,Pure Contact,2.0,65.34,3.0,68.34,,,1.1982,-0.014,0.14384297520661157,0.03608152531229454,0.016694214332675872,,False,21.0,-0.79,0.0,
138,107,828237,Cooper Flemming,SS,SS,TB,A,19.0,2026,518,119.14,55.56,74.64,65.1,61.47,Pure Contact,2.0,65.28,3.0,68.28,,,0.7111,,0.16,0.096,0.020593050193050192,,False,,,0.0,
139,256,694224,Gabriel Gonzalez,RF,OF,MIN,AAA,22.0,2026,2377,1115.13,63.13,69.05,66.09,64.35,Average,0.0,65.22,-2.0,63.22,,,0.6977,-0.0103,0.15127170868347337,0.11391652661064426,0.017572268907563027,,False,21.0,0.86,0.0,
140,146,821592,Yeisy Celesten,2B,2B,TEX,R,21.0,2026,446,44.6,71.4,60.73,66.06,64.2,,0.0,65.13,1.5,66.63,,,1.138,0.0215,0.17784753363228697,0.1033183856502242,0.024913452914798205,,False,,,0.0,
141,112,815896,Emil Morales,SS,SS,LAD,A+,19.0,2026,1160,246.18,63.14,68.43,65.78,64.46,Contact/Power,0.0,65.12,3.0,68.12,soft,,-0.4178,-0.0817,0.26035344827586204,0.19579999999999997,0.021998965517241377,,False,,,0.0,
142,262,702977,Dillon Head,CF,OF,MIA,A+,21.0,2026,1068,281.78,69.16,61.71,65.44,64.72,Speed,0.0,65.08,-2.0,63.08,,,0.1774,-0.042,0.20694756554307114,0.05629213483146068,0.06620280898876404,,False,,,0.0,
142,262,814458,Fenwick Trimble,OF,OF,MIA,AA,23.0,2026,848,423.85,52.79,80.75,66.77,63.38,Average,0.0,65.08,-2.0,63.08,,,0.2138,-0.0433,0.20005896226415096,0.11862264150943395,0.05663266509433962,,False,22.0,0.97,0.0,
144,114,803723,Jordan Yost,SS,SS,DET,A,19.0,2026,378,86.94,53.47,76.14,64.81,61.3,Pure Contact,2.0,65.06,3.0,68.06,,,1.4941,,0.12,0.04700000000000001,0.04511428571428572,,False,,,0.0,
145,115,814445,Jared Sprague-Lott,SS,SS,OAK,AA,24.0,2026,825,248.89,66.73,58.92,62.82,63.23,Pure Contact,2.0,65.03,3.0,68.03,,,1.0952,-0.0368,0.16521912350597612,0.08568,0.0363430303030303,,False,24.0,0.37,0.0,
146,118,821128,Eriel Dihigo,SS,SS,COL,R,19.0,2026,585,58.5,71.14,61.98,66.56,63.33,,0.0,64.94,3.0,67.94,,,0.9143,0.0351,0.17442735042735044,0.04625299145299145,0.052799145299145304,,False,,,0.0,
147,119,802219,Woody Hadeen,SS,SS,DET,AA,23.0,2026,858,277.68,61.45,64.88,63.16,62.64,Pure Contact,2.0,64.9,3.0,67.9,,,0.7473,-0.0332,0.17443717277486911,0.04040780141843972,0.06778939393939393,,False,23.0,0.57,0.0,
148,270,821765,Jesus Pinto,OF,OF,DET,A,19.0,2026,776,141.17,73.25,60.43,66.84,62.94,Average,0.0,64.89,-2.0,62.89,,,0.2843,0.0042,0.20470360824742267,0.09584149484536084,0.04565747422680412,,False,,,0.0,
149,123,829034,Josuar Gonzalez,SS,SS,SF,A,18.0,2026,503,70.19,66.35,61.87,64.11,65.43,Speed,0.0,64.77,3.0,67.77,,,1.0041,-0.058,0.17045714285714286,0.0986858846918489,0.08945984095427435,,False,,,0.0,
150,124,825620,Angel Salio,SS,SS,CIN,R,18.0,2026,410,41.0,69.34,61.68,65.51,63.8,,0.0,64.66,3.0,67.66,,,1.3758,-0.059,0.12351219512195122,0.04657317073170732,0.07096878048780488,,False,,,0.0,
151,162,699043,Yamal Encarnacion,2B,2B,HOU,AA,22.0,2026,1390,447.89,52.63,80.27,66.45,62.55,Speed,0.0,64.5,1.5,66.0,,,0.5703,-0.0197,0.17698561151079137,0.0515136690647482,0.07520597122302158,,False,19.0,-0.05527777777777773,0.0,
152,165,821789,Darian Castillo,2B,2B,SD,R,19.0,2026,414,41.4,70.64,59.87,65.26,63.54,,0.0,64.4,1.5,65.9,,,1.685,0.0805,0.12519323671497584,0.011698067632850242,0.05692246376811594,,False,,,0.0,
153,133,690962,Michael Brooks,SS,SS,OAK,A,24.0,2026,516,118.68,67.08,58.92,63.0,61.28,Pure Contact,2.0,64.14,3.0,67.14,,,1.2209,-0.036,0.16199612403100777,0.0584282945736434,0.016343604651162788,,False,,,0.0,
154,175,691437,Adrian Pinto,2B,2B,TOR,AA,23.0,2026,983,273.82,59.9,65.79,62.84,61.42,Pure Contact,2.0,64.13,1.5,65.63,,,1.2762,-0.0248,0.1374771108850458,0.09606714140386571,0.062069888097660224,,False,23.0,-0.07,0.0,
155,178,825153,Juan Torres,2B,2B,NYY,R,18.0,2026,418,41.8,61.04,68.42,64.73,63.45,,0.0,64.09,1.5,65.59,,,1.3728,0.138,0.10220095693779904,0.10501913875598085,0.06776315789473684,,False,,,0.0,
156,312,821413,Pascual Archila,OF,OF,TOR,R,19.0,2026,625,62.5,73.37,57.03,65.2,62.96,,0.0,64.08,-2.0,62.08,,,0.5387,-0.0041,0.231136,0.0864688,0.05744928,,False,,,0.0,
157,317,807647,Pablo Nunez,OF,OF,CIN,A,19.0,2026,422,50.39,66.63,61.81,64.22,63.86,,0.0,64.04,-2.0,62.04,,,2.499,0.0714,0.07803317535545023,0.010045023696682464,0.06186777251184834,,False,,,0.0,
157,317,690961,Enrique Bradfield Jr.,OF,OF,BAL,AAA,24.0,2026,1265,752.65,52.7,77.56,65.13,62.96,Speed,0.0,64.04,-2.0,62.04,hard,,0.8249,-0.1019,0.17267123287671232,0.037968036529680366,0.13777511415525112,,False,22.0,1.62,0.0,
159,93,821145,Josmir Reyes,C,C,NYM,R,19.0,2026,343,34.3,70.47,59.18,64.82,63.18,,0.0,64.0,5.0,69.0,,,2.0762,-0.083,0.09784256559766764,0.048927113702623905,0.018187463556851313,,False,,,0.0,
160,94,696286,Davis Diaz,C,C,OAK,AAA,23.0,2026,904,360.23,65.3,57.42,61.36,62.62,Pure Contact,2.0,63.99,5.0,68.99,,,1.0379,-0.0148,0.15202797202797202,0.05605244755244756,0.017093939393939394,,False,23.0,0.44,0.0,
160,181,803139,Pierce Bennett,2B,2B,PHI,A+,24.0,2025,623,179.21,68.86,55.31,62.08,61.9,Pure Contact,2.0,63.99,1.5,65.49,,,1.0831,-0.0477,0.14587479935794542,0.03151203852327448,0.014234991974317816,,False,,,0.0,
162,136,836055,Zach Daudet,SS,SS,HOU,A+,23.0,2026,560,175.99,74.1,55.33,64.72,59.2,Pure Contact,2.0,63.96,3.0,66.96,,,1.534,0.013,0.15766071428571427,0.024514285714285714,0.035255357142857144,,False,,,0.0,
163,214,821348,Brent Iredale,3B,3B,PIT,A,22.0,2026,392,85.61,83.38,58.75,71.06,66.59,Three True Outcomes,-3.0,63.94,0.5,64.44,hard,soft+worsening,-0.7897,-0.15,0.3059948979591837,0.26137499999999997,0.03316326530612245,,False,,,0.0,
164,96,808096,Reiner Herrera,C,C,CLE,A,20.0,2026,711,90.99,68.14,57.41,62.78,65.08,Contact/Power,0.0,63.93,5.0,68.93,,,0.4587,0.029,0.21078762306610407,0.12979746835443037,0.02352545710267229,,False,,,0.0,
165,138,830406,Alan Angulo,SS,SS,KC,R,18.0,2026,341,34.1,70.54,58.9,64.72,63.08,,0.0,63.9,3.0,66.9,,,1.9893,0.067,0.0901466275659824,0.012683284457478006,0.04428299120234604,,False,,,0.0,
166,328,827281,Carlos Renzullo,OF,OF,COL,A,19.0,2026,735,119.52,64.23,64.93,64.58,59.19,Pure Contact,2.0,63.88,-2.0,61.88,,,1.7909,-0.0695,0.096843537414966,0.022126530612244896,0.034286258503401355,,False,,,0.0,
166,139,808535,John Gil,SS,SS,ATL,AA,20.0,2026,1625,426.54,56.62,73.86,65.24,62.53,Speed,0.0,63.88,3.0,66.88,,,0.7152,-0.0175,0.17622057834566243,0.06360553846153846,0.08731015384615386,,False,19.0,0.632760736196319,0.0,
168,332,804558,Raudi Rodriguez,OF,OF,LAA,AAA,22.0,2026,1239,508.46,54.93,75.62,65.28,62.3,Speed,0.0,63.79,-2.0,61.79,,,0.1446,0.0896,0.214830053667263,0.124912343470483,0.051262432915921294,,False,22.0,0.43,0.0,
169,333,703448,Cam Cannarella,OF,OF,MIA,AAA,22.0,2026,495,316.68,53.93,71.32,62.62,64.95,Average,0.0,63.78,-2.0,61.78,,,0.9736,0.0869,0.14951070336391437,0.18912538226299694,0.023191437308868502,,False,22.0,1.7,0.0,
170,335,805127,Devin Taylor,OF,OF,OAK,AAA,22.0,2026,737,336.78,64.02,64.21,64.11,63.4,Contact/Power,0.0,63.76,-2.0,61.76,,,0.0116,0.1106,0.24093220338983048,0.23152824858757062,0.015160169491525424,,False,22.0,0.54,0.0,
171,337,814522,Caden Kendle,OF,OF,MIN,AA,24.0,2026,787,301.93,57.0,64.96,60.98,66.49,Average,0.0,63.74,-2.0,61.74,hard,,0.561,0.001,0.17335570469798656,0.11674205844980941,0.03506658195679797,,False,24.0,1.71,0.0,
172,344,814410,Jacob Humphrey,OF,OF,COL,AA,23.0,2026,364,134.22,59.19,66.12,62.66,64.76,Speed,0.0,63.71,-2.0,61.71,,,0.5128,,0.17511475409836066,0.12423076923076924,0.08205384615384616,,False,23.0,0.55,0.0,
173,224,827719,Jake Munroe,3B,3B,LAA,AA,22.0,2026,548,243.41,54.41,72.06,63.24,64.17,Average,0.0,63.7,0.5,64.2,,,0.6061,-0.003,0.18025547445255474,0.1314160583941606,0.016423357664233574,,False,22.0,0.65,0.0,
174,348,695652,Eddie King Jr.,OF,OF,PIT,A+,23.0,2026,492,116.57,74.73,53.92,64.32,63.04,Average,0.0,63.68,-2.0,61.68,,,0.4568,,0.22,0.16549390243902437,0.011086991869918699,,False,,,0.0,
174,348,821147,Josue Brito,OF,OF,BOS,A,19.0,2026,560,66.4,70.78,59.56,65.17,62.2,,0.0,63.68,-2.0,61.68,,,0.7255,-0.0108,0.21620833333333334,0.15752678571428572,0.042547499999999995,,False,,,0.0,
176,147,805550,Ryan Weingartner,SS,SS,STL,A+,21.0,2026,524,126.24,65.62,63.95,64.78,62.46,Speed,0.0,63.62,3.0,66.62,,,0.2224,0.105,0.23334745762711864,0.10789312977099236,0.061716984732824415,,False,,,0.0,
177,148,829741,Sebastian Dos Santos,SS,SS,STL,A,18.0,2026,533,86.45,66.9,63.0,64.95,62.25,Contact/Power,0.0,63.6,3.0,66.6,,,0.2909,-0.1827,0.23255159474671672,0.191718574108818,0.06071425891181989,,False,,,0.0,
178,149,809763,Kaeden Kent,SS,SS,SF,A+,22.0,2026,506,172.04,52.38,73.94,63.16,60.02,Pure Contact,2.0,63.59,3.0,66.59,,,0.4352,0.087,0.1641897233201581,0.08760079051383397,0.04065296442687747,,False,,,0.0,
179,153,821763,Hector Campusano,SS,SS,BAL,A,19.0,2026,593,65.8,67.83,60.41,64.12,62.79,,0.0,63.46,3.0,66.46,,,1.4969,0.0109,0.15267034990791897,0.021554806070826306,0.06688566610455313,,False,,,0.0,
180,199,823719,Ramiro Dominguez,IF,2B,MIN,A+,19.0,2026,765,139.07,61.02,65.68,63.35,59.47,Pure Contact,2.0,63.41,1.5,64.91,,,0.8271,-0.0384,0.15520604395604398,0.08458300653594772,0.049255947712418306,,False,,,0.0,
181,105,703861,Victor Ortega,C,C,MIA,A+,22.0,2026,833,161.62,67.36,56.2,61.78,60.98,Pure Contact,2.0,63.38,5.0,68.38,,,1.5489,-0.0524,0.14341836734693877,0.02634933973589436,0.013205282112845138,,False,,,0.0,
181,200,820943,Danny Cancro,2B,2B,COL,R,19.0,2026,453,45.3,65.75,62.43,64.09,62.67,,0.0,63.38,1.5,64.88,,,1.6831,0.0433,0.1088962472406181,0.0,0.07799867549668874,,False,,,0.0,
181,367,808083,Kelvin Alcantara,OF,OF,SEA,A,20.0,2026,808,82.75,72.09,56.16,64.12,62.64,,0.0,63.38,-2.0,61.38,,,0.6527,-0.0012,0.186015132408575,0.10281064356435643,0.006600618811881187,,False,,,0.0,
181,154,829051,Liberts Aponte,SS,SS,CIN,R,18.0,2026,343,34.3,69.66,58.83,64.24,62.51,,0.0,63.38,3.0,66.38,,,0.8792,0.03,0.1843731778425656,0.10895043731778427,0.04975597667638484,,False,,,0.0,
185,374,808401,Angel Guzman,OF,OF,SF,A,20.0,2026,752,94.96,70.34,59.71,65.03,61.45,Contact/Power,0.0,63.24,-2.0,61.24,,,0.9359,-0.014,0.18760000000000002,0.12109574468085108,0.02690837765957446,,False,,,0.0,
186,376,801537,Nathan Humphreys,OF,OF,PHI,A+,23.0,2026,518,130.8,73.14,60.2,66.67,59.79,Contact/Power,0.0,63.23,-2.0,61.23,,,0.4318,0.318,0.2071359223300971,0.1635135135135135,0.0408527027027027,,False,,,0.0,
187,155,808285,Alberth Palma,SS,SS,TB,A,20.0,2026,949,169.0,65.04,60.84,62.94,59.46,Pure Contact,2.0,63.2,3.0,66.2,,,1.2577,-0.016,0.13768177028451,0.0,0.06295110642781876,,False,,,0.0,
188,156,804109,Aiva Arquette,SS,SS,MIA,AA,22.0,2026,389,184.51,47.25,75.79,61.52,64.83,Average,0.0,63.18,3.0,66.18,hard,,-0.0294,-0.0252,0.20961439588688943,0.14595115681233933,0.06085758354755784,,False,22.0,0.85,0.0,
188,380,694580,Kemp Alderman,OF,OF,MIA,AAA,23.0,2026,1400,886.04,64.93,63.76,64.34,62.02,Power/K-Risk,0.0,63.18,-2.0,61.18,hard+whiff,,-0.4933,-0.027,0.23847850055126793,0.16073759647188532,0.02380815876515987,,False,21.0,0.7348846960167715,0.0,
190,383,807080,Eric Hartman,OF,OF,ATL,AA,20.0,2026,957,311.7,57.42,71.91,64.66,61.62,Speed,0.0,63.14,-2.0,61.14,,,-0.1723,0.01,0.23098420413122725,0.12301567398119123,0.09096050156739811,,False,20.0,-0.28,0.0,
190,383,806223,Aidan Smith,OF,OF,NYM,A+,21.0,2026,1355,390.57,62.11,67.73,64.92,61.36,Speed/K-Risk,0.0,63.14,-2.0,61.14,,,-0.6635,-0.0989,0.2748487084870848,0.1444029520295203,0.0745340959409594,,False,,,0.0,
192,158,800953,Brady Day,SS,SS,PHI,A+,24.0,2026,528,137.72,63.19,55.47,59.33,62.89,Pure Contact,2.0,63.11,3.0,66.11,,,1.1126,0.0561,0.13861386138613863,0.05377651515151516,0.03358087121212121,,False,,,0.0,
193,113,806956,Ethan Salas,C,C,SD,AAA,20.0,2026,1205,548.3,57.69,70.83,64.26,61.94,Average,0.0,63.1,5.0,68.1,,,0.2184,0.0889,0.20047272727272727,0.07623545454545455,0.02096681818181818,,False,17.0,-0.6262162162162161,0.0,
193,159,815551,Trey Snyder,SS,SS,NYM,A+,20.0,2026,863,212.1,63.96,63.85,63.9,62.3,Speed,0.0,63.1,3.0,66.1,,,0.3903,-0.147,0.19846796657381616,0.0666152927120669,0.07070057937427579,,False,,,0.0,
195,161,702264,Gavin Kilen,SS,SS,SF,AA,22.0,2026,527,208.2,55.63,66.94,61.28,60.79,Pure Contact,2.0,63.04,3.0,66.04,,,0.9518,,0.1378061224489796,0.07251612903225807,0.0009487666034155598,,False,22.0,0.52,0.0,
196,163,684852,Geraldo Quintero,SS,SS,ATL,AA,23.0,2025,2103,762.22,54.58,74.6,64.59,61.36,Speed,0.0,62.98,3.0,65.98,,,0.5075,-0.0314,0.18458392772230148,0.05177888730385164,0.05314379457917261,,False,22.0,0.57,0.0,
197,117,805207,Caden Bodine,C,C,TB,AAA,22.0,2026,569,241.18,55.92,64.63,60.28,61.66,Pure Contact,2.0,62.97,5.0,67.97,,,1.714,,0.0832015065913371,0.10378531073446327,0.01120527306967985,,False,22.0,1.26,0.0,
198,249,820984,Israfell Bautista,3B,3B,TB,R,19.0,2026,593,59.3,66.29,62.33,64.31,61.5,,0.0,62.9,0.5,63.4,soft,,0.5009,-0.0289,0.20340640809443508,0.0,0.17532816188870154,,False,,,0.0,
198,395,811289,Spencer Nivens,OF,OF,KC,AA,24.0,2026,1500,724.85,58.69,68.85,63.77,62.02,Average,0.0,62.9,-2.0,60.9,,,0.3738,0.0588,0.20154,0.09464866666666666,0.022789200000000003,,False,23.0,0.05,0.0,
200,397,820986,Hayden Alvarez,OF,OF,LAA,A+,19.0,2026,1065,199.56,56.11,72.66,64.38,61.4,Speed,0.0,62.89,-2.0,60.89,,,0.5643,-0.0686,0.19082291666666668,0.06132206572769952,0.09103258215962443,,False,,,0.0,
201,166,829482,Antoni Urena,SS,SS,LAD,R,19.0,2026,336,33.6,70.89,56.3,63.6,62.11,,0.0,62.86,3.0,65.86,,,1.3464,-0.147,0.17958333333333334,0.053360119047619045,0.05814255952380952,,False,,,0.0,
202,167,837757,Jendy Martinez,SS,SS,MIN,R,17.0,2026,210,21.0,69.59,57.54,63.56,62.14,,0.0,62.85,3.0,65.85,,,2.4377,,0.12,0.018,0.07947238095238096,,False,,,0.0,
