year,source,team_id,rank,mlb_rank,player,pos,ht,wt,ba,th,born,place,hilvl,mlb_years,stat_years,draft_info,status,cur_org,cur_lev
2026,PIPE,27,27,,Blaze Jordan,3B-1B,6-0,220,R,R,2002-12-19,"Southaven,MS",MLB,2026-2026,2021-2026,2020-  3-  89-BOS,Active,,
2026,PIPE,27,28,,Braden Davis,UT,5-11,180,L,L,2003-04-09,"Arlington,TX",AA,,2022-2026,2024-  5- 142-SLN,Minors,,
2026,PIPE,27,29,,Hancel Rincon,P,6-2,160,R,R,2002-04-28,"Los Llanos,DR",AAA,,2019-2026,2019-  UDFA  -SLN,Minors,,
2026,PIPE,27,30,,Jack Gurevitch,1B,6-0,215,L,R,2004-03-09,"Santa Monica,CA",AA,,2023-2026,2025-  3-  89-SLN,Minors,,
2026,BA,28,1,37,Brody Hopkins,P-OF,6-4,200,R,R,2002-01-18,"Summerville,SC",AAA,,2021-2026,2023-  6- 187-SEA,Minors,,
2026,BA,28,2,64,Theo Gillen,CF,6-2,195,L,R,2005-09-12,"Chicago,IL",AA,,2024-2026,2024-  1-  18-TBA,Minors,,
2026,BA,28,3,70,Jacob Melton,CF-RF,6-3,208,L,L,2000-09-07,"Medford,OR",MLB,2025-2025,2019-2026,2022-  2-  64-HOU,IL-7,,
2026,BA,28,4,85,Carson Williams,SS,6-2,180,R,R,2003-06-25,"San Diego,CA",MLB,2025-2026,2021-2026,2021-  1-  28-TBA,Active,,
2026,BA,28,5,,TJ Nichols,P,6-5,189,R,R,2002-06-24,"Carmichael,CA",AA,,2021-2026,2023-  6- 183-TBA,Minors,,
2026,BA,28,6,,Anderson Brito,P,5-10,155,R,R,2004-07-07,"Estado Sucre,VZ",A+,,2024-2026,,IL-7,,
2026,BA,28,7,,Santiago Suarez,P,6-2,175,R,R,2005-01-11,"Cumana,VZ",AAA,,2022-2026,2022-  UDFA  -MIA,Minors,,
2026,BA,28,8,,Daniel Pierce,SS,6-0,185,R,R,2006-08-04,"Lawrenceville,GA",A,,2026-2026,2025-  1-  14-TBA,IL-7,,
2026,BA,28,9,,Michael Forret,P,6-3,190,L,R,2004-04-06,"Matthews,NC",AAA,,2023-2026,2023- 14- 421-BAL,Minors,,
2026,BA,28,10,,Brendan Summerhill,OF,6-3,200,L,R,2003-11-13,"Chicago,IL",A+,,2023-2026,2025-  1-  42-TBA,Minors,,
2026,BA,28,11,,Aidan Smith,CF-LF,6-2,190,R,R,2004-07-23,"Tulsa,OK",A+,,2023-2026,2023-  4- 124-SEA,Minors,,
2026,BA,28,12,,Slater de Brun,OF,5-10,187,L,L,2007-06-08,"Santa Monica,CA",A,,2026-2026,2025-  1-  37-BAL,Minors,,
2026,BA,28,13,,Xavier Isaac,1B,6-3,240,L,L,2003-12-17,"Fayetteville,NC",AA,,2022-2026,2022-  1-  29-TBA,Minors,,
2026,BA,28,14,,Caden Bodine,C,5-10,200,B,R,2003-12-02,"Mount Holly,NJ",AA,,2023-2026,2025-  1-  30-BAL,Minors,,
2026,BA,28,15,,Nathan Flewelling,C,6-2,200,L,R,2006-11-11,"Red Deer,AB",A+,,2025-2026,2024-  3-  94-TBA,Restr,,
2026,BA,28,16,,Trevor Harrison,P,6-4,225,R,R,2005-08-08,"Safety Harbor,FL",A+,,2024-2026,2023-  5- 156-TBA,Minors,,
2026,BA,28,17,,Jadher Areinamo,2B-3B,5-8,160,R,R,2003-11-28,"Maracay,VZ",AA,,2021-2026,2021-  UDFA  -MIL,Minors,,
2026,BA,28,18,,Dominic Keegan,1B,6-0,210,R,R,2000-08-01,"Methuen,MA",AAA,,2019-2026,2021- 19- 573-NYA,Minors,,
2026,BA,28,19,,Jose Urbina,P,6-3,180,R,R,2005-11-02,"Caracas,VZ",A+,,2023-2026,2023-  UDFA  -TBA,IL-7,,
2026,BA,28,20,,Austin Overn,CF-LF,6-0,175,L,R,2003-05-10,"Orange,CA",AA,,2023-2026,2024-  3-  97-BAL,IL-7,,
2026,BA,28,21,,Adrian Santana,SS-2B,5-11,155,B,R,2005-07-18,"Hialeah,FL",AA,,2023-2026,2023-  1-  31-TBA,Minors,,
2026,BA,28,22,,Ty Johnson,P,6-6,205,R,R,2001-09-25,"Rockwall,TX",AAA,,2021-2026,2023- 15- 446-CHN,Minors,,
2026,BA,28,23,,Cooper Flemming,SS,6-3,190,L,R,2006-08-05,"Atlanta,GA",A,,2026-2026,2025-  2-  53-TBA,Minors,,
2026,BA,28,24,,Dean Moss,OF,6-0,180,L,R,2006-04-17,"Burlingame,CA",A,,2026-2026,2025-  2-  67-TBA,Minors,,
2026,BA,28,25,,Gary Gill Hill,P,6-2,160,R,R,2004-09-20,"New Rochelle,NY",AA,,2023-2026,2022-  6- 194-TBA,Minors,,
2026,BA,28,26,,Brailer Guerrero,OF,6-1,215,L,R,2006-06-25,"Bayahibe,DR",A,,2023-2026,2023-  UDFA  -TBA,IL-7,,
2026,BA,28,27,,Jackson Baumeister,P,6-4,224,R,R,2002-07-10,"Jacksonville,FL",AA,,2022-2026,2023-  2-  63-BAL,Minors,,
2026,BA,28,28,,Homer Bush,LF-CF,6-2,200,R,R,2001-10-13,"Grapevine,TX",AAA,,2021-2026,2023-  4- 128-SDN,Minors,,
2026,BA,28,29,,Tre' Morgan,1B-LF,6-0,215,L,L,2002-07-16,"New Orleans,LA",AAA,,2021-2026,2023-  3-  88-TBA,Minors,,
2026,BA,28,30,,Alex Cook,P,6-2,220,R,R,2001-03-29,"Lawrenceville,GA",MLB,2026-2026,2022-2026,2022- 12- 374-TBA,Minors,,
2026,PIPE,28,1,63,Carson Williams,SS,6-2,180,R,R,2003-06-25,"San Diego,CA",MLB,2025-2026,2021-2026,2021-  1-  28-TBA,Active,,
2026,PIPE,28,2,76,Theo Gillen,CF,6-2,195,L,R,2005-09-12,"Chicago,IL",AA,,2024-2026,2024-  1-  18-TBA,Minors,,
2026,PIPE,28,3,85,Brody Hopkins,P-OF,6-4,200,R,R,2002-01-18,"Summerville,SC",AAA,,2021-2026,2023-  6- 187-SEA,Minors,,
2026,PIPE,28,4,,Jacob Melton,CF-RF,6-3,208,L,L,2000-09-07,"Medford,OR",MLB,2025-2025,2019-2026,2022-  2-  64-HOU,IL-7,,
2026,PIPE,28,5,,Daniel Pierce,SS,6-0,185,R,R,2006-08-04,"Lawrenceville,GA",A,,2026-2026,2025-  1-  14-TBA,IL-7,,
2026,PIPE,28,6,,Anderson Brito,P,5-10,155,R,R,2004-07-07,"Estado Sucre,VZ",A+,,2024-2026,,IL-7,,
2026,PIPE,28,7,,TJ Nichols,P,6-5,189,R,R,2002-06-24,"Carmichael,CA",AA,,2021-2026,2023-  6- 183-TBA,Minors,,
2026,PIPE,28,8,,Michael Forret,P,6-3,190,L,R,2004-04-06,"Matthews,NC",AAA,,2023-2026,2023- 14- 421-BAL,Minors,,
2026,PIPE,28,9,,Santiago Suarez,P,6-2,175,R,R,2005-01-11,"Cumana,VZ",AAA,,2022-2026,2022-  UDFA  -MIA,Minors,,
2026,PIPE,28,10,,Slater de Brun,OF,5-10,187,L,L,2007-06-08,"Santa Monica,CA",A,,2026-2026,2025-  1-  37-BAL,Minors,,
2026,PIPE,28,11,,Nathan Flewelling,C,6-2,200,L,R,2006-11-11,"Red Deer,AB",A+,,2025-2026,2024-  3-  94-TBA,Restr,,
2026,PIPE,28,12,,Aidan Smith,CF-LF,6-2,190,R,R,2004-07-23,"Tulsa,OK",A+,,2023-2026,2023-  4- 124-SEA,Minors,,
2026,PIPE,28,13,,Caden Bodine,C,5-10,200,B,R,2003-12-02,"Mount Holly,NJ",AA,,2023-2026,2025-  1-  30-BAL,Minors,,
2026,PIPE,28,14,,Xavier Isaac,1B,6-3,240,L,L,2003-12-17,"Fayetteville,NC",AA,,2022-2026,2022-  1-  29-TBA,Minors,,
2026,PIPE,28,15,,Jadher Areinamo,2B-3B,5-8,160,R,R,2003-11-28,"Maracay,VZ",AA,,2021-2026,2021-  UDFA  -MIL,Minors,,
2026,PIPE,28,16,,Trevor Harrison,P,6-4,225,R,R,2005-08-08,"Safety Harbor,FL",A+,,2024-2026,2023-  5- 156-TBA,Minors,,
2026,PIPE,28,17,,Jose Urbina,P,6-3,180,R,R,2005-11-02,"Caracas,VZ",A+,,2023-2026,2023-  UDFA  -TBA,IL-7,,
2026,PIPE,28,18,,Ty Johnson,P,6-6,205,R,R,2001-09-25,"Rockwall,TX",AAA,,2021-2026,2023- 15- 446-CHN,Minors,,
2026,PIPE,28,19,,Tre' Morgan,1B-LF,6-0,215,L,L,2002-07-16,"New Orleans,LA",AAA,,2021-2026,2023-  3-  88-TBA,Minors,,
2026,PIPE,28,20,,Dominic Keegan,1B,6-0,210,R,R,2000-08-01,"Methuen,MA",AAA,,2019-2026,2021- 19- 573-NYA,Minors,,
2026,PIPE,28,21,,Brendan Summerhill,OF,6-3,200,L,R,2003-11-13,"Chicago,IL",A+,,2023-2026,2025-  1-  42-TBA,Minors,,
2026,PIPE,28,22,,Victor Valdez,SS,6-1,186,R,R,2008-09-12,"Peravia,DR",Rk,,2026-2026,,Minors,,
2026,PIPE,28,23,,Fabricio Blanco,SS,5-11,161,B,R,2008-10-09,"Valle de la Pascua,VZ",Rk,,2026-2026,,Minors,,
2026,PIPE,28,24,,Brailer Guerrero,OF,6-1,215,L,R,2006-06-25,"Bayahibe,DR",A,,2023-2026,2023-  UDFA  -TBA,IL-7,,
2026,PIPE,28,25,,Homer Bush,LF-CF,6-2,200,R,R,2001-10-13,"Grapevine,TX",AAA,,2021-2026,2023-  4- 128-SDN,Minors,,
2026,PIPE,28,26,,Austin Overn,CF-LF,6-0,175,L,R,2003-05-10,"Orange,CA",AA,,2023-2026,2024-  3-  97-BAL,IL-7,,
2026,PIPE,28,27,,Gary Gill Hill,P,6-2,160,R,R,2004-09-20,"New Rochelle,NY",AA,,2023-2026,2022-  6- 194-TBA,Minors,,
2026,PIPE,28,28,,Cooper Flemming,SS,6-3,190,L,R,2006-08-05,"Atlanta,GA",A,,2026-2026,2025-  2-  53-TBA,Minors,,
2026,PIPE,28,29,,Dean Moss,OF,6-0,180,L,R,2006-04-17,"Burlingame,CA",A,,2026-2026,2025-  2-  67-TBA,Minors,,
2026,PIPE,28,30,,Taitn Gray,C,6-4,220,B,R,2007-08-16,"Des Moines,IA",A,,2026-2026,2025-  3-  86-TBA,Minors,,
2026,BA,29,1,16,Sebastian Walcott,SS-3B,6-4,190,R,R,2006-03-14,"Nassau,BM",AA,,2023-2026,2023-  UDFA  -TEX,IL-7,,
2026,BA,29,2,65,Caden Scarborough,P,6-5,185,R,R,2005-04-01,"Kissimmee,FL",A+,,2024-2026,2023-  6- 171-TEX,Minors,,
2026,BA,29,3,,Gavin Fien,SS,6-3,200,R,R,2007-03-08,"Temecula,CA",A,,2025-2026,2025-  1-  12-TEX,Minors,,
2026,BA,29,4,,Josh Owens,TWP,6-3,185,L,R,2007-01-08,"Johnson City,TN",A,,2025-2026,2025-  3-  84-TEX,Minors,,
2026,BA,29,5,,Jose Corniell,P,6-3,165,R,R,2003-06-22,"Santo Domingo,DR",MLB,2025-2026,2021-2026,2019-  UDFA  -SEA,IL-60,,
2026,BA,29,6,,AJ Russell,P,6-6,223,R,R,2004-06-29,"Alexandria,VA",A+,,2023-2026,2025-  2-  52-TEX,Minors,,
2026,BA,29,7,,David Davalillo,P,6-1,175,R,R,2002-09-21,"Ocumare del Tuy,VZ",AAA,,2022-2026,,Minors,,
2026,BA,29,8,,Devin Fitz-Gerald,SS,5-10,185,B,R,2005-08-17,"Boca Raton,FL",AA,,2025-2026,2024-  5- 165-TEX,Minors,,
2026,BA,29,9,,Winston Santos,P,6-0,160,R,R,2002-04-15,"Payita,DR",MLB,2026-2026,2021-2026,2019-  UDFA  -TEX,Minors,,
2026,BA,29,10,,Yolfran Castillo,SS,6-3,165,R,R,2007-02-08,"Barquisimeto,VZ",A+,,2024-2026,2024-  UDFA  -TEX,Minors,,
2026,BA,29,11,,Leandro Lopez,P,6-1,200,R,R,2002-06-17,"Bonao,DR",AA,,2021-2026,2021-  UDFA  -TEX,IL-7,,
2026,BA,29,12,,Dylan Dreiling,CF-LF,5-11,197,L,L,2003-04-17,"Hays,KS",AA,,2023-2026,2024-  2-  65-TEX,Minors,,
2026,BA,29,13,,Alejandro Rosario,P,6-1,182,R,R,2002-01-06,"Miami,FL",A+,,2021-2024,2023-  5- 144-TEX,IL-7,,
2026,BA,29,14,,Yeremy Cabrera,CF-RF,5-11,155,L,L,2005-07-02,"Bani,DR",A+,,2022-2026,2022-  UDFA  -TEX,Minors,,
2026,BA,29,15,,Emiliano Teodo,P,6-1,165,R,R,2001-02-14,"Barahona,DR",MLB,2026-2026,2021-2026,2020-  UDFA  -TEX,Minors,,
2026,BA,29,16,,Izack Tiger,P,6-2,175,R,R,2001-02-08,"Del City,OK",A+,,2020-2026,2023-  7- 201-TEX,Minors,,
2026,BA,29,17,,Malcolm Moore,C,6-0,216,L,R,2003-07-31,"Sacramento,CA",AA,,2023-2026,2024-  1-  30-TEX,Minors,,
2026,BA,29,18,,Dalton Pence,P,6-2,215,L,L,2002-08-28,"Gastonia,NC",AAA,,2023-2026,2024- 11- 345-TEX,Minors,,
2026,BA,29,19,,Carter Baumler,P,6-2,195,R,R,2002-01-31,"Des Moines,IA",MLB,2026-2026,2022-2026,2020-  5- 133-BAL,IL-60,,
2026,BA,29,20,,Jack Wheeler,3B,6-5,205,R,R,2006-07-11,"Joliet,IL",Rk,,2026-2026,2025-  6- 175-TEX,Minors,,
2026,BA,29,21,,Paxton Kling,OF,6-2,210,R,R,2003-05-28,"Roaring Spring,PA",A+,,2023-2026,2025-  7- 205-TEX,Minors,,
2026,BA,29,22,,Elorky Rodriguez,OF,5-10,175,L,R,2007-12-26,"Santo Domingo,DR",Rk,,2025-2026,2025-  UDFA  -TEX,Minors,,
2026,BA,29,23,,Seong-Jun Kim,SS,6-2,185,R,R,2007-05-01,"Gwangju,KR",Rk,,2025-2026,,Minors,,
2026,BA,29,24,,Maxton Martin,OF,6-1,205,L,R,2005-05-05,"Richland,WA",A+,,2023-2026,2023- 11- 321-TEX,Minors,,
2026,BA,29,25,,Paulino Santana,CF-LF,6-2,180,R,R,2006-11-17,"Santo Domingo,DR",A,,2024-2026,2024-  UDFA  -TEX,Minors,,
2026,BA,29,26,,Anthony Gutierrez,OF,6-3,180,R,R,2004-11-25,"El Tocuyo,VZ",A+,,2022-2026,2022-  UDFA  -TEX,IL-7,,
2026,BA,29,27,,Ben Abeldt,P,6-3,210,R,L,2003-12-01,"Dallas,TX",Rk,,2023-2026,2025-  5- 146-TEX,Minors,,
2026,BA,29,28,,Paul Bonzagni,P,6-3,180,R,R,2002-04-01,"Grapevine,TX",A+,,2021-2025,2023- 12- 351-TEX,IL-7,,
2026,BA,29,29,,Cameron Cauley,SS-2B,5-10,170,R,R,2003-02-06,"Houston,TX",MLB,2026-2026,2021-2026,2021-  3-  73-TEX,Active,,
2026,BA,29,30,,Joey Danielson,P,6-3,235,R,R,2001-01-11,"Edina,MN",AA,,2020-2026,2024- 17- 525-TEX,Minors,,
2026,PIPE,29,1,7,Sebastian Walcott,SS-3B,6-4,190,R,R,2006-03-14,"Nassau,BM",AA,,2023-2026,2023-  UDFA  -TEX,IL-7,,
2026,PIPE,29,2,,Caden Scarborough,P,6-5,185,R,R,2005-04-01,"Kissimmee,FL",A+,,2024-2026,2023-  6- 171-TEX,Minors,,
2026,PIPE,29,3,,AJ Russell,P,6-6,223,R,R,2004-06-29,"Alexandria,VA",A+,,2023-2026,2025-  2-  52-TEX,Minors,,
2026,PIPE,29,4,,Jose Corniell,P,6-3,165,R,R,2003-06-22,"Santo Domingo,DR",MLB,2025-2026,2021-2026,2019-  UDFA  -SEA,IL-60,,
2026,PIPE,29,5,,Winston Santos,P,6-0,160,R,R,2002-04-15,"Payita,DR",MLB,2026-2026,2021-2026,2019-  UDFA  -TEX,Minors,,
2026,PIPE,29,6,,Josh Owens,TWP,6-3,185,L,R,2007-01-08,"Johnson City,TN",A,,2025-2026,2025-  3-  84-TEX,Minors,,
2026,PIPE,29,7,,David Davalillo,P,6-1,175,R,R,2002-09-21,"Ocumare del Tuy,VZ",AAA,,2022-2026,,Minors,,
2026,PIPE,29,8,,Yolfran Castillo,SS,6-3,165,R,R,2007-02-08,"Barquisimeto,VZ",A+,,2024-2026,2024-  UDFA  -TEX,Minors,,
2026,PIPE,29,9,,Elian Rosario,SS,6-2,195,R,R,2008-10-05,"Santo Domingo,DR",Rk,,2026-2026,2026-  UDFA  -TEX,Minors,,
2026,PIPE,29,10,,Dylan Dreiling,CF-LF,5-11,197,L,L,2003-04-17,"Hays,KS",AA,,2023-2026,2024-  2-  65-TEX,Minors,,
2026,PIPE,29,11,,Izack Tiger,P,6-2,175,R,R,2001-02-08,"Del City,OK",A+,,2020-2026,2023-  7- 201-TEX,Minors,,
2026,PIPE,29,12,,Dalton Pence,P,6-2,215,L,L,2002-08-28,"Gastonia,NC",AAA,,2023-2026,2024- 11- 345-TEX,Minors,,
2026,PIPE,29,13,,Cameron Cauley,SS-2B,5-10,170,R,R,2003-02-06,"Houston,TX",MLB,2026-2026,2021-2026,2021-  3-  73-TEX,Active,,
2026,PIPE,29,14,,Leandro Lopez,P,6-1,200,R,R,2002-06-17,"Bonao,DR",AA,,2021-2026,2021-  UDFA  -TEX,IL-7,,
2026,PIPE,29,15,,Seong-Jun Kim,SS,6-2,185,R,R,2007-05-01,"Gwangju,KR",Rk,,2025-2026,,Minors,,
2026,PIPE,29,16,,Elorky Rodriguez,OF,5-10,175,L,R,2007-12-26,"Santo Domingo,DR",Rk,,2025-2026,2025-  UDFA  -TEX,Minors,,
2026,PIPE,29,17,,Emiliano Teodo,P,6-1,165,R,R,2001-02-14,"Barahona,DR",MLB,2026-2026,2021-2026,2020-  UDFA  -TEX,Minors,,
2026,PIPE,29,18,,Malcolm Moore,C,6-0,216,L,R,2003-07-31,"Sacramento,CA",AA,,2023-2026,2024-  1-  30-TEX,Minors,,
2026,PIPE,29,19,,Jack Wheeler,3B,6-5,205,R,R,2006-07-11,"Joliet,IL",Rk,,2026-2026,2025-  6- 175-TEX,Minors,,
2026,PIPE,29,20,,Mason McConnaughey,P,6-3,220,R,R,2004-04-27,"Topeka,KS",A,,2023-2026,2025-  4- 115-TEX,Minors,,
2026,PIPE,29,21,,Paxton Kling,OF,6-2,210,R,R,2003-05-28,"Roaring Spring,PA",A+,,2023-2026,2025-  7- 205-TEX,Minors,,
2026,PIPE,29,22,,Paulino Santana,CF-LF,6-2,180,R,R,2006-11-17,"Santo Domingo,DR",A,,2024-2026,2024-  UDFA  -TEX,Minors,,
2026,PIPE,29,23,,Josh Trentadue,P,6-2,185,L,L,2002-01-25,"Richmond,VA",AA,,2021-2026,2023- 14- 411-TEX,Minors,,
2026,PIPE,29,24,,Maxton Martin,OF,6-1,205,L,R,2005-05-05,"Richland,WA",A+,,2023-2026,2023- 11- 321-TEX,Minors,,
2026,PIPE,29,25,,Carter Baumler,P,6-2,195,R,R,2002-01-31,"Des Moines,IA",MLB,2026-2026,2022-2026,2020-  5- 133-BAL,IL-60,,
2026,PIPE,29,26,,Ben Abeldt,P,6-3,210,R,L,2003-12-01,"Dallas,TX",Rk,,2023-2026,2025-  5- 146-TEX,Minors,,
2026,PIPE,29,27,,Jacob Johnson,P,6-3,165,R,R,2006-05-17,"Picayune,MS",A,,2025-2026,2025- 11- 325-TEX,Minors,,
2026,PIPE,29,28,,Ismael Agreda,P,6-0,150,R,R,2003-10-08,"Valencia,VZ",A+,,2021-2026,2021-  UDFA  -TEX,Minors,,
2026,PIPE,29,29,,Anthony Gutierrez,OF,6-3,180,R,R,2004-11-25,"El Tocuyo,VZ",A+,,2022-2026,2022-  UDFA  -TEX,IL-7,,
2026,PIPE,29,30,,Gavin Collyer,P,6-1,165,R,R,2001-05-12,"Lawrenceville,GA",MLB,2026-2026,2019-2026,2019- 12- 355-TEX,Minors,,
2026,PIPE,30,1,12,Trey Yesavage,P,6-4,225,R,R,2003-07-28,"Pottstown,PA",MLB,2025-2026,2022-2026,2024-  1-  20-TOR,IL-15,,
2026,PIPE,30,2,45,JoJo Parker,SS,6-2,200,L,R,2006-08-08,"Hattiesburg,MS",A,,2026-2026,2025-  1-   8-TOR,Minors,,
2026,PIPE,30,3,77,Arjun Nimmala,SS,6-1,170,R,R,2005-10-16,"Tampa,FL",AA,,2023-2026,2023-  1-  20-TOR,Minors,,
2026,PIPE,30,4,,Johnny King,P,6-3,210,L,L,2006-07-26,"Commerce,MI",A+,,2025-2026,2024-  3-  95-TOR,Minors,,
2026,PIPE,30,5,,Ricky Tiedemann,P,6-4,220,L,L,2002-08-18,"Long Beach,CA",AAA,,2022-2026,2021-  3-  91-TOR,Minors,,
2026,PIPE,30,6,,Gage Stanifer,P,6-3,201,R,R,2003-11-18,"Indianapolis,IN",AA,,2023-2026,2022- 19- 578-TOR,Minors,,
2026,PIPE,30,7,,Juan Sanchez,SS,6-3,180,R,R,2007-09-27,"Cotui,DR",A,,2026-2026,,Minors,,
2026,PIPE,30,8,,Jake Bloss,P,6-3,223,R,R,2001-06-23,"Greensboro,NC",MLB,2024-2024,2020-2026,2023-  3-  99-HOU,IL-7,,
2026,PIPE,30,9,,RJ Schreck,LF-RF,6-1,205,L,R,2000-07-12,"Los Angeles,CA",AAA,,2019-2026,2023-  9- 277-SEA,IL-7,,
2026,PIPE,30,10,,Yohendrick Pinango,LF,5-11,170,L,L,2002-05-07,"Carora,VZ",MLB,2026-2026,2019-2026,2018-  UDFA  -CHN,Minors,,
2026,PIPE,30,11,,Jake Cook,OF,6-3,185,L,L,2003-07-13,"Madison,MS",A,,2024-2026,2025-  3-  81-TOR,Minors,,
2026,PIPE,30,12,,Victor Arias,LF-RF,5-9,150,L,L,2003-08-24,"Maracay,VZ",AA,,2021-2026,2019-  UDFA  -TOR,Minors,,
2026,PIPE,30,13,,Josh Kasevich,SS,6-1,200,R,R,2001-01-17,"Palo Alto,CA",AAA,,2020-2026,2022-  2-  60-TOR,Minors,,
2026,PIPE,30,14,,Silvano Hechavarria,P,6-4,200,R,R,2003-03-18,"Cueto,CU",A+,,2024-2026,,Minors,,
2026,PIPE,30,15,,Blaine Bullard,OF,6-2,180,B,L,2006-08-16,"Houston,TX",A,,2026-2026,2025- 12- 352-TOR,Minors,,
2026,PIPE,30,16,,Fernando Perez,P,6-3,170,R,R,2004-02-12,"Rivas,NI",AA,,2022-2026,2022-  UDFA  -TOR,Minors,,
2026,PIPE,30,17,,Sean Keys,3B-1B,6-2,225,L,R,2003-05-26,"Huntington,NY",MLB,2026-2026,2022-2026,2024-  4- 125-TOR,Minors,,
2026,PIPE,30,18,,Micah Bucknam,P,6-1,212,R,R,2003-08-26,"Nelson,NZ",NCAA,,2023-2025,2025-  4- 112-TOR,IL-7,,
2026,PIPE,30,19,,Edward Duran,C-1B,5-11,170,R,R,2004-05-29,"Caracas,VZ",A+,,2021-2026,2021-  UDFA  -MIA,Minors,,
2026,PIPE,30,20,,Tim Piasentin,3B,6-3,200,L,R,2007-03-25,"Maple Ridge,BC",Rk,,2026-2026,2025-  5- 143-TOR,Minors,,
2026,PIPE,30,21,,Adam Macko,P,6-0,170,L,L,2000-12-30,"Bratislava,SL",MLB,2026-2026,2019-2026,2019-  7- 216-SEA,Minors,,
2026,PIPE,30,22,,Brandon Barriera,P,6-2,180,L,L,2004-03-04,"Brooklyn,NY",A,,2023-2026,2022-  1-  23-TOR,Minors,,
2026,PIPE,30,23,,Javen Coleman,P,6-2,200,L,L,2001-12-03,"Sherman,TX",AAA,,2021-2026,2023- 16- 490-LAN,Minors,,
2026,PIPE,30,24,,Brandon Valenzuela,C-1B,6-1,225,B,R,2000-10-02,"Hermosillo,MX",MLB,2026-2026,2018-2026,2017-  UDFA  -SDN,Active,,
2026,PIPE,30,25,,Cutter Coffey,SS-3B,6-1,190,R,R,2004-05-21,"Bakersfield,CA",AA,,2022-2026,2022-  2-  41-BOS,Minors,,
2026,PIPE,30,26,,Charles McAdoo,3B,6-1,210,R,R,2002-03-06,"Walnut Creek,CA",MLB,2026-2026,2021-2026,2023- 13- 377-PIT,Minors,,
2026,PIPE,30,27,,Jared Spencer,P,6-3,210,L,L,2003-07-01,"Elkhart,IN",NCAA,,2022-2025,2025- 11- 322-TOR,IL-7,,
2026,PIPE,30,28,,Carson Messina,P,6-2,225,R,R,2006-04-15,"Charleston,SC",A,,2025-2026,2024- 12- 367-TOR,Minors,,
2026,PIPE,30,29,,Adrian Pinto,2B-SS,5-6,156,R,R,2002-09-22,"Caucagua,VZ",AA,,2021-2026,2019-  UDFA  -COL,IL-7,,
2026,PIPE,30,30,,Grant Rogers,P,6-7,230,R,R,2001-05-22,"Groves,TX",AAA,,2020-2026,2023- 11- 334-TOR,Minors,,
2026,BA,32,1,31,Eli Willits,SS,6-1,180,B,R,2007-12-09,"Lawton,OK",A+,,2025-2026,2025-  1-   1-WAS,Minors,,
2026,BA,32,2,68,Jarlin Susana,P,6-6,235,R,R,2004-03-23,"Villa Isabela,DR",AA,,2022-2025,2022-  UDFA  -SDN,IL-7,,
2026,BA,32,3,99,Harry Ford,C,5-10,200,R,R,2003-02-21,"Atlanta,GA",MLB,2025-2026,2021-2026,2021-  1-  12-SEA,Active,,
2026,BA,32,4,,Luis Perales,P,6-1,160,R,R,2003-04-14,"Guacara,VZ",AAA,,2021-2026,2019-  UDFA  -BOS,Minors,,
2026,BA,32,5,,Travis Sykora,P,6-6,232,R,R,2004-04-28,"Round Rock,TX",AA,,2024-2025,2023-  3-  71-WAS,IL-7,,
2026,BA,32,6,,Alex Clemmey,P,6-6,205,L,L,2005-07-18,"Fall River,MA",AA,,2024-2026,2023-  2-  58-CLE,Minors,,
2026,BA,32,7,,Seaver King,SS,6-0,195,R,R,2003-04-25,"Athens,GA",AAA,,2022-2026,2024-  1-  10-WAS,Minors,,
2026,BA,32,8,,Luke Dickerson,1B,6-6,200,L,R,2003-03-28,"Windermere,FL",NCAA,,2023-2025,,-,,
2026,BA,32,9,,Coy James,SS,6-0,185,R,R,2007-02-16,"Winston-Salem,NC",A,,2026-2026,2025-  5- 142-WAS,Minors,,
2026,BA,32,10,,Angel Feliz,SS,6-3,185,R,R,2006-11-16,"Santo Domingo,DR",A+,,2024-2026,2024-  UDFA  -WAS,Minors,,
2026,BA,32,11,,Landon Harmon,P,6-5,190,R,R,2006-09-09,"Southaven,MS",A,,2026-2026,2025-  3-  80-WAS,Minors,,
2026,BA,32,12,,Sam Petersen,LF,6-0,200,R,R,2003-01-20,"Ankeny,IA",AAA,,2022-2026,2024-  8- 230-WAS,Minors,,
2026,BA,32,13,,Ethan Petry,IF,6-4,235,R,R,2004-06-17,"Land O'Lakes,FL",AA,,2023-2026,2025-  2-  49-WAS,Minors,,
2026,BA,32,14,,Andrew Pinckney,CF-RF,6-4,215,R,R,2000-12-07,"Tuscaloosa,AL",MLB,2026-2026,2021-2026,2023-  4- 102-WAS,Active,,
2026,BA,32,15,,Jackson Kent,P,6-3,219,L,L,2003-02-10,"Elk Grove Village,IL",AAA,,2023-2026,2024-  4- 108-WAS,Minors,,
2026,BA,32,16,,Yohandy Morales,3B,6-3,225,R,R,2001-10-09,"Miami,FL",AAA,,2021-2026,2023-  2-  40-WAS,Minors,,
2026,BA,32,17,,Marconi German,SS,5-10,170,B,R,2007-09-09,"Peravia,DR",Rk,,2025-2026,2025-  UDFA  -WAS,Minors,,
2026,BA,32,18,,Caleb Lomavita,C,5-10,200,R,R,2002-11-18,"Honolulu,HI",AA,,2022-2026,2024-  1-  39-WAS,Minors,,
