PlayerId,MLBAM_ID,Season,Name,Team,Level,League,Age,G,GS,IP,ER,K,BB,IBB,HRA,H,HBP,BF,W,L,SV,SVO,HLD,BS,CG,SHO,WP
694536,694536,2023,Trent Baker,STL,A+,Midwest League,24,23,22,119.66666666666667,49,105,26,0,11,110,4,497,7,9,0,0,1,0,0,0,7
678640,678640,2023,Carlos Betancourt,PHI,A+,South Atlantic League,22,39,2,78.0,32,92,33,0,8,68,3,335,5,3,0,1,5,1,0,0,7
681094,681094,2023,Keyshawn Askew,TB,A+,South Atlantic League,23,24,9,75.33333333333333,31,104,32,0,6,58,10,323,8,6,2,2,0,0,0,0,6
702034,702034,2023,Ike Buxton,MIA,A+,Midwest League,22,7,7,34.0,14,23,15,0,3,31,1,148,2,2,0,0,0,0,0,0,6
681739,681739,2023,Joshua Cornielly,NYM,A+,South Atlantic League,22,31,1,51.0,21,58,17,0,8,48,5,220,2,3,1,4,4,3,0,0,4
31884,701121,2023,Logan VanWey,HOU,A+,South Atlantic League,24,15,0,17.0,7,20,10,1,1,19,0,78,0,0,1,1,0,0,0,0,2
690086,690086,2023,Tristan Stivors,CWS,A+,South Atlantic League,24,23,0,26.666666666666668,11,40,15,0,0,23,3,118,5,3,6,10,0,4,0,0,5
676821,676821,2023,Jordan Fowler,PHI,A+,South Atlantic League,24,15,15,70.0,29,50,21,1,4,73,0,291,3,3,0,0,0,0,0,0,1
31612,687223,2023,Carson Palmquist,COL,A+,Northwest League,22,15,15,70.0,29,106,28,0,9,61,9,297,7,2,0,0,0,0,0,0,0
689476,689476,2023,Jace Beck,NYM,A+,South Atlantic League,23,26,1,31.333333333333332,13,57,30,1,3,25,2,148,6,5,0,4,3,4,0,0,7
683425,683425,2023,Hyun-il Choi,LAD,A+,Midwest League,23,16,13,60.0,25,46,12,0,6,63,5,254,4,5,0,0,0,0,0,0,2
675842,675842,2023,Emilker Guzman,LAA,A+,Northwest League,24,26,0,36.0,15,42,20,1,2,41,2,166,3,3,1,2,5,1,0,0,4
679026,679026,2023,Erick Pinales,DET,A+,Midwest League,24,35,0,38.333333333333336,16,41,26,1,5,27,1,169,4,2,1,3,3,2,0,0,7
23793,677952,2023,Braxton Ashcraft,PIT,A+,South Atlantic League,23,9,9,26.333333333333332,11,29,5,0,4,29,0,110,0,2,0,0,0,0,0,0,0
671116,671116,2023,Jack Owen,OAK,A+,Midwest League,25,30,3,62.0,26,53,15,1,4,58,0,256,5,1,2,4,2,2,0,0,2
24710,681168,2023,Luis Curvelo,SEA,A+,Northwest League,22,41,0,52.333333333333336,22,60,16,0,9,51,3,221,3,1,0,3,4,3,0,0,6
695377,695377,2023,Jeff Hakanson,TB,A+,South Atlantic League,24,14,3,23.666666666666668,10,35,7,0,1,20,0,95,2,1,0,0,0,0,0,0,0
691009,691009,2023,Dylan Ray,AZ,A+,Northwest League,22,22,22,99.33333333333333,42,123,32,0,8,84,4,404,7,6,0,0,0,0,0,0,5
800550,800550,2023,Miguel Cienfuegos,SD,A+,Midwest League,26,13,11,59.0,25,41,24,0,7,51,6,257,2,5,0,0,0,0,2,0,5
25158,682144,2023,Jayvien Sandridge,CIN,A+,Midwest League,24,36,1,59.0,25,84,47,1,5,42,6,260,4,3,1,2,4,1,0,0,10
680454,680454,2023,Mitchell Tyranski,LAD,A+,Midwest League,25,36,1,42.333333333333336,18,47,21,0,5,33,0,177,2,2,0,1,5,1,0,0,1
694773,694773,2023,Reid Johnston,CLE,A+,Midwest League,24,23,15,91.66666666666667,39,101,48,0,11,72,14,398,7,6,0,0,1,0,0,0,10
31872,690990,2023,Cade Horton,CHC,A+,Midwest League,21,11,11,47.0,20,65,12,0,6,35,1,185,3,3,0,0,0,0,0,0,3
680223,680223,2023,Kyle Virbitsky,BAL,A+,South Atlantic League,24,25,15,103.33333333333333,44,103,40,0,10,81,5,422,6,1,1,3,2,2,0,0,5
678783,678783,2023,Robert Colina,NYM,A+,South Atlantic League,22,19,8,61.0,26,75,16,0,5,62,4,259,4,5,0,1,1,1,0,0,1
684967,684967,2023,Roel Garcia III,TB,A+,South Atlantic League,24,20,14,79.66666666666667,34,80,37,0,9,74,4,341,4,8,0,0,0,0,0,0,8
695265,695265,2023,Cooper Chandler,BAL,A+,South Atlantic League,24,23,13,89.0,38,89,31,0,8,85,4,385,5,8,0,0,0,0,0,0,3
679304,679304,2023,Reid Birlingmair,TEX,A+,South Atlantic League,26,8,0,11.666666666666666,5,15,5,0,0,11,0,49,1,1,2,2,0,0,0,0,0
694660,694660,2023,Harrison Cohen,NYY,A+,South Atlantic League,24,32,0,46.666666666666664,20,60,24,0,5,38,3,206,3,3,1,3,2,2,0,0,5
802402,802402,2023,Ryan Hennen,BAL,A+,South Atlantic League,25,17,0,21.0,9,25,8,0,3,16,2,86,2,0,2,2,1,0,0,0,1
671960,671960,2023,Jordan Marks,DET,A+,Midwest League,24,23,0,30.333333333333332,13,25,8,0,2,29,0,125,1,2,1,3,0,2,0,0,2
690736,690736,2023,Trey McGough,BAL,A+,South Atlantic League,25,3,2,11.666666666666666,5,9,4,0,2,5,0,43,0,1,0,0,0,0,0,0,0
672353,672353,2023,Michell Miliano,PIT,A+,South Atlantic League,23,29,0,44.333333333333336,19,61,26,0,3,39,3,197,1,1,1,2,3,1,0,0,5
678840,678840,2023,Benony Robles,LAD,A+,Midwest League,22,33,1,32.666666666666664,14,53,19,1,3,19,3,137,4,2,12,15,2,3,0,0,3
31843,677958,2023,Kumar Rocker,TEX,A+,South Atlantic League,23,6,6,28.0,12,42,7,0,2,21,0,111,2,2,0,0,0,0,0,0,0
683726,683726,2023,Pedro Santos,OAK,A+,Midwest League,23,15,0,21.0,9,31,17,1,2,15,2,97,0,2,4,7,1,3,0,0,6
683094,683094,2023,Jordany Ventura,NYM,A+,South Atlantic League,22,10,10,49.0,21,46,33,0,1,32,5,212,3,2,0,0,0,0,0,0,6
31989,802419,2023,Thomas Harrington,PIT,A+,South Atlantic League,21,18,18,88.33333333333333,38,106,29,0,11,86,5,376,3,5,0,0,0,0,0,0,1
806581,806581,2023,Nick Merkel,MIL,A+,Midwest League,24,19,0,48.666666666666664,21,53,13,0,5,41,1,202,3,3,2,2,2,0,0,0,1
695239,695239,2023,Robby Ahlstrom,TEX,A+,South Atlantic League,24,22,0,32.333333333333336,14,43,18,0,3,29,1,139,3,1,3,3,1,0,0,0,5
694389,694389,2023,William Fleming,KC,A+,Midwest League,24,13,11,59.666666666666664,26,53,17,0,3,69,5,259,3,2,0,1,0,1,0,0,4
695380,695380,2023,Alex Hoppe,BOS,A+,South Atlantic League,24,31,0,34.333333333333336,15,48,14,0,3,40,1,154,1,4,3,5,4,2,0,0,3
691641,691641,2023,Jose Acuna,CIN,A+,Midwest League,20,22,19,100.66666666666667,44,100,44,0,14,80,7,427,7,3,0,0,0,0,0,0,4
682620,682620,2023,Richard Gallardo,CHC,A+,Midwest League,21,13,13,66.33333333333333,29,63,13,0,5,59,4,275,5,3,0,0,0,0,0,0,0
690716,690716,2023,Eli Ankeney,NYM,A+,South Atlantic League,22,21,1,32.0,14,37,22,0,2,26,0,140,2,3,4,7,2,3,0,0,1
687352,687352,2023,Grant Ford,PIT,A+,South Atlantic League,25,20,0,32.0,14,42,19,0,4,17,3,131,4,0,0,2,3,2,0,0,5
31913,802686,2023,Hayden Harris,ATL,A+,South Atlantic League,24,10,0,16.0,7,26,4,0,2,10,2,62,2,1,1,2,1,1,0,0,2
680632,680632,2023,Rafael Marcano,PHI,A+,South Atlantic League,23,23,20,93.33333333333333,41,97,42,0,7,85,4,396,5,6,0,0,0,0,0,0,6
666768,666768,2023,Anderson Pilar,COL,A+,Northwest League,25,7,3,25.0,11,27,9,0,2,19,4,100,4,2,0,0,0,0,0,0,3
679025,679025,2023,Jordi Martinez,PHI,A+,South Atlantic League,22,39,0,47.666666666666664,21,59,27,0,4,44,0,215,1,1,3,6,5,3,0,0,5
682949,682949,2023,Christian Suarez,LAD,A+,Midwest League,22,45,0,47.666666666666664,21,61,22,0,5,54,2,221,6,4,1,5,9,4,0,0,5
678255,678255,2023,Anderson Paulino,KC,A+,Midwest League,24,27,0,34.0,15,35,14,1,1,34,4,150,0,2,7,10,0,3,0,0,6
31261,688297,2023,Chris Roycroft,STL,A+,Midwest League,26,9,0,11.333333333333334,5,15,2,0,0,8,0,43,0,0,3,3,1,0,0,0,0
687885,687885,2023,Alex Garbrick,PHI,A+,South Atlantic League,25,14,4,20.333333333333332,9,23,8,0,2,20,2,89,3,0,0,1,0,1,0,0,0
693725,693725,2023,Juan Nuñez,BAL,A+,South Atlantic League,22,13,9,49.666666666666664,22,53,32,0,5,40,4,217,0,2,1,1,0,0,0,0,4
801517,801517,2023,Spencer Giesting,AZ,A+,Northwest League,21,24,24,117.0,52,124,71,0,9,100,7,523,7,6,0,0,0,0,0,0,12
665963,665963,2023,Henry Henry,SD,A+,Midwest League,24,10,2,18.0,8,12,7,0,3,14,1,75,2,1,0,1,1,1,0,0,2
672435,672435,2023,Juan Mejia,TEX,A+,South Atlantic League,24,13,2,36.0,16,34,10,0,4,33,0,148,3,0,0,0,1,0,0,0,1
695373,695373,2023,Javi Rivera,CIN,A+,Midwest League,23,10,9,42.666666666666664,19,36,18,0,4,36,5,186,0,4,0,0,0,0,0,0,0
670251,670251,2023,John Wilson,MIN,A+,Midwest League,25,26,0,33.666666666666664,15,26,13,0,1,41,5,154,2,2,1,1,5,0,0,0,3
669651,669651,2023,Tim Elliott,SEA,A+,Northwest League,25,25,0,24.666666666666668,11,23,16,0,4,28,1,114,3,1,0,2,1,2,0,0,2
681216,681216,2023,Tyler Woessner,MIL,A+,Midwest League,23,24,22,121.0,54,112,54,0,7,115,1,525,6,7,0,0,0,0,0,0,6
678852,678852,2023,Joseph Hernandez,MIL,A+,Midwest League,23,12,10,47.0,21,34,30,0,4,34,7,208,2,3,0,0,2,0,0,0,4
696148,696148,2023,Garrett Burhenn,DET,A+,Midwest League,23,24,18,93.66666666666667,42,70,29,0,7,98,2,398,6,6,0,0,0,0,0,0,1
683148,683148,2023,Cooper Benson,TOR,A+,Northwest League,22,40,0,71.33333333333333,32,81,48,0,3,63,10,325,7,3,2,3,2,1,0,0,2
672021,672021,2023,Eric Cerantola,KC,A+,Midwest League,23,29,2,62.333333333333336,28,80,41,0,3,46,8,280,3,3,1,1,5,0,0,0,16
686671,686671,2023,Thomas Farr,CIN,A+,Midwest League,24,14,14,66.66666666666667,30,60,21,0,7,55,6,270,1,4,0,0,0,0,0,0,2
687817,687817,2023,Andrew Marrero,STL,A+,Midwest League,23,38,0,60.0,27,85,38,2,9,45,8,269,4,8,11,17,2,6,0,0,13
672614,672614,2023,Naswell Paulino,TOR,A+,Northwest League,23,37,0,53.333333333333336,24,49,27,0,7,54,3,245,7,4,0,3,4,3,0,0,4
686844,686844,2023,Ben Wereski,KC,A+,Midwest League,25,18,0,20.0,9,35,7,1,3,25,0,93,3,2,0,3,2,3,0,0,4
687239,687239,2023,Ben Peoples,TB,A+,South Atlantic League,22,22,22,84.33333333333333,38,96,45,0,7,76,2,365,4,6,0,0,0,0,0,0,2
687825,687825,2023,Tyler Santana,CHC,A+,Midwest League,25,30,9,90.66666666666667,41,78,35,0,9,91,2,390,7,8,0,2,2,2,0,0,5
702462,702462,2023,Nic Swanson,HOU,A+,South Atlantic League,23,12,10,57.333333333333336,26,55,18,0,11,49,3,239,1,2,0,0,0,0,0,0,0
690939,690939,2023,Connor Noland,CHC,A+,Midwest League,23,24,23,108.0,49,86,22,0,11,106,1,447,1,8,0,0,0,0,0,0,3
805326,805326,2023,Tyler Schweitzer,CWS,A+,South Atlantic League,22,10,9,39.666666666666664,18,45,24,0,5,32,2,176,0,2,0,0,0,0,0,0,0
681004,681004,2023,Jack Carey,PIT,A+,South Atlantic League,23,38,2,50.666666666666664,23,59,22,0,4,52,2,218,2,1,3,3,8,0,0,0,1
687366,687366,2023,Mac Lardner,OAK,A+,Midwest League,25,31,0,61.666666666666664,28,61,24,2,4,60,1,269,7,0,1,1,4,0,0,0,10
694205,694205,2023,Victor Lizarraga,SD,A+,Midwest League,19,21,21,94.66666666666667,43,78,34,0,5,85,8,406,4,7,0,0,0,0,0,0,5
701316,701316,2023,Jarod Wright,CHC,A+,Midwest League,26,28,0,52.666666666666664,24,38,18,0,5,42,1,221,3,1,2,2,3,0,0,0,3
700380,700380,2023,Joshua Loeschorn,PIT,A+,South Atlantic League,23,12,4,28.333333333333332,13,30,7,0,5,25,1,112,2,0,0,0,0,0,0,0,0
681306,681306,2023,Christian MacLeod,MIN,A+,Midwest League,23,15,14,65.33333333333333,30,61,26,0,7,67,5,286,5,2,0,0,0,0,0,0,5
679758,679758,2023,Leonardo Pestana,NYY,A+,South Atlantic League,24,5,4,13.0,6,16,4,0,3,10,1,51,0,0,0,0,0,0,0,0,0
669080,669080,2023,Russell Smith,MIL,A+,Midwest League,24,8,1,17.333333333333332,8,27,11,0,2,21,1,85,1,2,0,0,1,0,0,0,4
679977,679977,2023,Noah Song,BOS,A+,South Atlantic League,26,7,6,21.666666666666668,10,15,11,0,3,19,3,96,1,2,0,0,0,0,0,0,1
686964,686964,2023,Peyton Williams,ATL,A+,South Atlantic League,25,26,0,34.666666666666664,16,52,15,0,4,30,3,149,0,1,8,9,0,1,0,0,1
676784,676784,2023,Jake Lyons,BAL,A+,South Atlantic League,24,21,6,62.666666666666664,29,71,20,0,6,65,3,272,6,3,2,3,1,1,0,0,6
688609,688609,2023,Hunter Parks,CIN,A+,Midwest League,22,22,22,79.66666666666667,37,88,60,0,6,60,11,358,3,7,0,0,0,0,0,0,8
679882,679882,2023,John Beller,OAK,A+,Midwest League,24,38,0,47.333333333333336,22,59,27,1,4,44,6,210,4,3,5,7,4,2,0,0,4
678980,678980,2023,José Geraldo,SD,A+,Midwest League,24,28,0,34.333333333333336,16,33,15,0,4,32,2,146,0,0,0,0,1,0,0,0,3
696519,696519,2023,Samy Natera Jr.,LAA,A+,Northwest League,23,20,20,83.66666666666667,39,108,42,0,12,71,9,363,2,8,0,0,0,0,0,0,12
671382,671382,2023,Cameron Foster,NYM,A+,South Atlantic League,24,18,16,81.33333333333333,38,85,31,0,8,81,2,346,4,6,0,0,0,0,0,0,1
695071,695071,2023,Zach Barnes,AZ,A+,Northwest League,24,39,0,57.666666666666664,27,52,31,0,5,61,5,263,4,4,0,6,4,6,0,0,10
31508,702674,2023,Caden Dana,LAA,A+,Northwest League,19,11,11,53.333333333333336,25,71,24,0,3,45,2,224,2,4,0,0,0,0,0,0,6
688984,688984,2023,Robert Kwiatkowski,BOS,A+,South Atlantic League,26,26,1,42.666666666666664,20,38,13,0,5,35,0,176,1,1,4,4,2,0,0,0,4
676931,676931,2023,Cole Percival,LAA,A+,Northwest League,24,9,8,34.0,16,42,22,0,1,35,4,161,0,3,1,1,0,0,0,0,3
676012,676012,2023,Gerald Ogando,AZ,A+,Northwest League,22,22,0,29.666666666666668,14,36,20,1,3,24,3,135,2,1,1,2,3,1,0,0,3
805664,805664,2023,Brody McCullough,CHC,A+,Midwest League,23,9,9,36.0,17,34,14,0,3,32,1,154,0,3,0,0,0,0,0,0,2
675781,675781,2023,Kyle Jones,MIN,A+,Midwest League,23,22,20,99.33333333333333,47,89,35,0,10,97,0,420,6,6,0,0,0,0,0,0,8
806277,806277,2023,Matt Hickey,STL,A+,Midwest League,25,27,0,44.333333333333336,21,35,13,1,2,45,8,194,2,4,5,10,4,5,0,0,5
801700,801700,2023,Nolan DeVos,HOU,A+,South Atlantic League,22,12,7,46.333333333333336,22,43,23,0,7,48,0,206,4,3,0,0,0,0,0,0,6
679033,679033,2023,Juan Zapata,CLE,A+,Midwest League,24,20,1,54.666666666666664,26,48,10,0,11,59,3,231,5,2,0,0,1,0,0,0,1
676249,676249,2023,Adisyn Coffey,CWS,A+,South Atlantic League,24,22,0,21.0,10,29,8,0,3,16,0,87,0,2,4,5,1,1,0,0,2
703105,703105,2023,Malik Barrington,MIN,A+,Midwest League,25,39,0,65.0,31,80,40,0,3,44,4,275,6,2,2,4,3,2,0,0,6
676005,676005,2023,Reinaldo De Paula,LAD,A+,Midwest League,24,38,0,44.0,21,53,17,0,3,38,8,196,2,2,1,3,8,2,0,0,7
690273,690273,2023,Carson Carter,BAL,A+,South Atlantic League,25,30,0,37.666666666666664,18,46,24,1,4,37,4,174,2,5,3,5,0,2,0,0,7
680212,680212,2023,Conor Larkin,TOR,A+,Northwest League,24,35,0,46.0,22,57,21,0,2,33,3,193,3,2,3,5,3,2,0,0,6
695347,695347,2023,Hunter Gregory,TOR,A+,Northwest League,24,24,11,56.0,27,64,26,0,5,54,2,247,0,6,0,1,2,1,0,0,4
686946,686946,2023,Jose Dicochea,OAK,A+,Midwest League,22,13,12,49.666666666666664,24,41,40,0,3,40,5,223,0,3,0,0,0,0,0,0,9
687238,687238,2023,Trace Bright,BAL,A+,South Atlantic League,22,22,18,82.66666666666667,40,127,48,0,8,62,7,363,2,6,0,0,0,0,0,0,14
806656,806656,2023,Kevin Miranda,TOR,A+,Northwest League,24,17,13,62.0,30,34,15,0,6,75,2,272,2,5,0,0,0,0,0,0,0
684725,684725,2023,Zach Messinger,NYY,A+,South Atlantic League,23,21,20,97.0,47,113,53,0,13,82,8,427,1,10,0,0,0,0,0,0,12
687159,687159,2023,Nick Morreale,SF,A+,Northwest League,25,44,1,76.33333333333333,37,87,22,0,10,77,5,329,6,5,2,3,6,1,0,0,2
807208,807208,2023,Dannel Diaz,WSH,A+,South Atlantic League,26,38,3,59.666666666666664,29,83,41,0,5,46,6,268,3,5,1,3,3,2,0,0,6
682855,682855,2023,Luis Vargas,ATL,A+,South Atlantic League,21,14,9,59.666666666666664,29,57,28,0,5,55,5,257,4,3,0,0,0,0,0,0,3
701474,701474,2023,Duncan Davitt,TB,A+,South Atlantic League,23,18,11,61.666666666666664,30,73,20,0,9,58,4,265,3,4,0,0,1,0,0,0,1
24452,679883,2023,Luinder Avila,KC,A+,Midwest League,21,22,20,108.66666666666667,53,102,44,0,3,101,13,472,4,7,0,0,0,0,0,0,7
676883,676883,2023,Hayden Wynja,SF,A+,Northwest League,24,10,8,43.0,21,47,20,0,6,49,2,193,3,4,0,0,0,0,0,0,9
678725,678725,2023,Franny Cobos,HOU,A+,South Atlantic League,22,21,0,45.0,22,56,23,0,2,43,1,202,4,2,1,3,0,2,0,0,6
689011,689011,2023,Brock Whittlesey,OAK,A+,Midwest League,26,38,0,51.0,25,40,22,1,6,55,5,226,2,4,1,3,5,2,0,0,1
700177,700177,2023,Owen Holt,CIN,A+,Midwest League,24,36,0,59.0,29,73,29,1,6,58,1,260,5,6,2,5,3,3,0,0,4
676026,676026,2023,Holden Powell,WSH,A+,South Atlantic League,23,19,0,20.333333333333332,10,22,16,0,0,20,1,100,2,4,6,9,2,3,0,0,5
31986,800048,2023,Parker Messick,CLE,A+,Midwest League,22,13,11,65.0,32,75,25,0,10,62,11,285,2,4,0,0,0,0,0,0,4
670401,670401,2023,Tyree Thompson,ATL,A+,South Atlantic League,26,10,0,22.333333333333332,11,31,15,0,0,17,3,100,3,0,3,3,0,0,0,0,4
686951,686951,2023,Cy Nielson,PIT,A+,South Atlantic League,22,39,0,46.666666666666664,23,53,21,2,1,45,13,213,4,5,10,15,6,5,0,0,6
696040,696040,2023,Po-Yu Chen,PIT,A+,South Atlantic League,21,25,24,119.66666666666667,59,124,43,0,21,122,8,506,5,8,0,0,0,0,0,0,6
681585,681585,2023,Matt Willrodt,SEA,A+,Northwest League,25,23,0,28.333333333333332,14,36,19,0,1,23,4,131,1,0,0,0,1,0,0,0,7
701856,701856,2023,Patrick Halligan,ATL,A+,South Atlantic League,23,21,9,62.666666666666664,31,68,28,0,6,64,4,278,5,5,1,1,1,0,0,0,6
681644,681644,2023,Inohan Paniagua,STL,A+,Midwest League,23,11,11,44.333333333333336,22,41,27,0,3,33,7,197,0,3,0,0,0,0,0,0,6
683014,683014,2023,Richard Guasch,WSH,A+,South Atlantic League,25,8,0,10.0,5,10,9,0,0,9,0,49,0,0,0,1,1,1,0,0,2
683720,683720,2023,Edwin Jimenez,MIL,A+,Midwest League,21,21,15,102.0,51,93,31,1,14,96,4,428,7,5,0,0,1,0,0,0,6
702266,702266,2023,Dylan Lesko,SD,A+,Midwest League,19,3,3,12.0,6,20,11,0,1,8,0,53,1,1,0,0,0,0,0,0,2
681938,681938,2023,Angel Reyes,DET,A+,Midwest League,25,34,4,56.0,28,45,26,1,2,53,8,254,6,3,2,3,4,1,0,0,7
679645,679645,2023,Sam Thoresen,CHC,A+,Midwest League,24,5,0,12.0,6,17,13,0,0,14,4,64,1,0,0,0,1,0,0,0,1
693713,693713,2023,Emiliano Teodo,TEX,A+,South Atlantic League,22,18,14,61.666666666666664,31,84,33,0,10,53,4,268,5,3,0,0,0,0,0,0,7
681839,681839,2023,Leury Tejada,TEX,A+,South Atlantic League,23,29,2,55.666666666666664,28,31,25,0,5,54,3,245,6,3,0,1,1,1,0,0,3
687226,687226,2023,Chris McElvain,CIN,A+,Midwest League,22,11,11,45.666666666666664,23,34,22,0,6,45,2,203,2,2,0,0,0,0,0,0,4
689937,689937,2023,Dillon Larsen,AZ,A+,Northwest League,24,25,0,41.666666666666664,21,55,38,0,0,41,4,203,1,4,0,1,1,1,0,0,9
678975,678975,2023,Nathanael Heredia,STL,A+,Midwest League,22,23,0,37.666666666666664,19,26,20,0,3,32,7,163,0,1,1,3,3,2,0,0,3
529017,529017,2023,Alexander Cornielle,MIL,A+,Midwest League,21,20,18,89.0,45,92,34,0,6,77,7,377,1,3,0,0,1,0,0,0,6
682944,682944,2023,Tyrone Yulie,NYY,A+,South Atlantic League,21,16,16,79.0,40,90,43,0,13,60,7,347,5,6,0,0,0,0,0,0,5
31610,687209,2023,Zach Maxwell,CIN,A+,Midwest League,22,13,0,25.666666666666668,13,41,15,1,2,17,4,112,3,2,1,1,2,0,0,0,7
692414,692414,2023,Yoniel Curet,TB,A+,South Atlantic League,20,6,5,23.666666666666668,12,33,19,0,1,17,4,109,2,0,0,0,0,0,0,0,1
694394,694394,2023,Cullen Kafka,COL,A+,Northwest League,24,22,6,67.0,34,56,32,0,7,76,6,304,5,4,0,1,2,1,0,0,2
805965,805965,2023,Tyler Guilfoil,HOU,A+,South Atlantic League,23,5,4,21.666666666666668,11,32,9,0,2,20,1,95,0,3,0,1,0,1,0,0,2
668595,668595,2023,Christian Fernandez,OAK,A+,Midwest League,23,30,8,82.66666666666667,42,89,42,0,7,77,8,370,6,4,2,2,5,0,0,0,8
27967,691251,2023,Andry Lara,WSH,A+,South Atlantic League,20,23,23,98.33333333333333,50,66,34,0,11,90,6,416,6,8,0,0,0,0,0,0,4
801127,801127,2023,Connor Holden,DET,A+,Midwest League,25,12,0,17.666666666666668,9,12,5,0,1,13,1,72,0,0,0,1,2,1,0,0,1
701161,701161,2023,Nick Sinacola,SF,A+,Northwest League,23,23,20,88.33333333333333,45,100,25,0,11,87,7,379,2,5,0,0,0,0,0,0,0
681579,681579,2023,Nick Thwaits,SD,A+,Midwest League,24,18,0,35.333333333333336,18,32,19,0,4,34,2,159,3,2,3,4,3,1,0,0,4
805732,805732,2023,Kyle Crigger,MIA,A+,Midwest League,24,33,0,51.0,26,48,16,2,5,59,3,227,5,2,3,6,2,3,0,0,2
802363,802363,2023,Jordan Geber,NYM,A+,South Atlantic League,23,7,3,33.333333333333336,17,33,9,0,6,30,0,135,3,1,0,0,0,0,0,0,0
31827,805673,2023,Zebby Matthews,MIN,A+,Midwest League,23,14,13,66.66666666666667,34,59,10,0,13,65,1,274,4,2,0,0,0,0,0,0,3
703596,703596,2023,Karson Milbrandt,MIA,A+,Midwest League,19,11,11,43.0,22,41,24,0,1,46,1,195,0,3,0,0,0,0,0,0,0
681077,681077,2023,Michael Knorr,HOU,A+,South Atlantic League,23,11,8,41.0,21,54,17,0,8,39,1,180,1,5,0,0,0,0,0,0,1
681051,681051,2023,Dionys Rodriguez,STL,A+,Midwest League,22,30,11,80.0,41,59,52,0,7,75,6,365,3,4,0,0,0,0,0,0,8
682785,682785,2023,Angel Bastardo,BOS,A+,South Atlantic League,21,21,21,103.33333333333333,53,139,46,0,11,86,2,437,2,7,0,0,0,0,2,2,14
681501,681501,2023,Chavez Fernander,DET,A+,Midwest League,25,19,0,25.333333333333332,13,21,11,0,4,29,2,119,2,1,3,4,5,1,0,0,3
674967,674967,2023,Cam Brown,DET,A+,Midwest League,25,8,0,11.666666666666666,6,12,9,0,1,8,1,51,0,1,1,2,0,1,0,0,2
695297,695297,2023,Carson Rudd,CIN,A+,Midwest League,24,21,15,66.0,34,77,32,0,10,55,3,283,5,8,0,0,0,0,0,0,1
685364,685364,2023,J.P. Massey,PIT,A+,South Atlantic League,23,9,9,31.0,16,26,23,0,3,19,0,132,2,4,0,0,0,0,0,0,3
687985,687985,2023,Josh White,MIA,A+,Midwest League,22,15,5,31.0,16,21,23,0,3,26,2,140,1,7,0,1,0,1,0,0,0
689546,689546,2023,Nick Davila,SEA,A+,Northwest League,24,15,13,81.33333333333333,42,76,20,0,11,91,4,354,4,6,0,0,0,0,0,0,5
700675,700675,2023,Jimmy Kingsbury,SEA,A+,Northwest League,24,31,8,60.0,31,63,23,0,9,61,10,266,1,2,0,0,2,0,0,0,6
669380,669380,2023,Chris Lincoln,SD,A+,Midwest League,25,19,0,19.333333333333332,10,14,20,0,2,16,4,97,2,2,0,3,3,3,0,0,4
701240,701240,2023,Ethan Routzahn,SD,A+,Midwest League,25,32,0,65.66666666666667,34,62,24,0,6,60,11,287,3,2,1,5,3,4,0,0,4
683538,683538,2023,Listher Sosa,AZ,A+,Northwest League,21,36,1,69.33333333333333,36,62,23,0,8,69,14,305,4,2,3,5,0,2,0,0,12
801755,801755,2023,Brandon Schaeffer,SEA,A+,Northwest League,23,16,14,84.66666666666667,44,70,22,0,10,92,14,374,7,5,0,0,0,0,0,0,3
685402,685402,2023,Brett Standlee,SF,A+,Northwest League,24,39,2,75.0,39,72,24,1,9,84,1,327,3,4,2,4,3,2,0,0,5
672551,672551,2023,Didier Vargas,CHC,A+,Midwest League,24,17,0,25.0,13,27,13,1,1,19,3,107,3,3,0,1,1,1,0,0,1
689233,689233,2023,Lucas Wepf,LAD,A+,Midwest League,23,19,0,25.0,13,30,14,0,4,20,2,106,0,3,1,2,4,1,0,0,0
681256,681256,2023,Ian Mejia,ATL,A+,South Atlantic League,23,23,23,121.0,63,110,28,0,16,121,5,504,4,11,0,0,0,0,0,0,7
30179,701487,2023,Pierson Ohl,MIN,A+,Midwest League,23,8,7,40.333333333333336,21,41,5,0,6,47,1,172,2,4,0,0,0,0,1,0,1
677945,677945,2023,Ethan Hankins,CLE,A+,Midwest League,23,15,15,46.0,24,50,26,0,3,38,2,201,1,7,0,0,0,0,0,0,4
694674,694674,2023,Antonio Menendez,TB,A+,South Atlantic League,24,22,1,30.666666666666668,16,26,21,0,0,24,2,137,2,0,2,3,2,1,0,0,4
679066,679066,2023,Valentin Linarez,PIT,A+,South Atlantic League,23,35,9,67.0,35,74,37,1,8,64,2,295,1,6,2,3,3,1,0,0,4
682645,682645,2023,Jerming Rosario,LAD,A+,Midwest League,21,19,9,67.0,35,82,33,0,6,65,1,289,7,5,0,1,1,1,0,0,11
679946,679946,2023,Daniel Federman,BAL,A+,South Atlantic League,24,10,6,36.333333333333336,19,47,11,0,4,32,3,152,2,1,0,0,1,0,0,0,1
701619,701619,2023,Alfredo Ruiz,STL,A+,Midwest League,23,17,0,21.0,11,22,18,0,1,21,2,103,1,1,0,0,1,0,0,0,2
21662,665660,2023,Elvis Alvarado,DET,A+,Midwest League,24,25,0,26.666666666666668,14,33,11,0,5,28,2,120,2,1,2,4,8,2,0,0,3
