key_mlbam,key_fangraphs
830544,
807131,
489714,
566645,
456017,
115223,778
816322,
686894,27690
114434,1004350
456517,
687724,
119368,1009174
451646,
570553,
611462,
462684,
814442,
672868,
695117,
465825,
685271,
818680,
111133,1001105
119649,1009447
594892,
677342,
570874,
444545,
518389,
568208,
518458,
814953,
642342,
592146,
117131,1006980
666551,
488881,
563243,
467686,
591976,
699670,
456829,
600285,
675612,
465093,
115185,1005083
447824,
701936,
802699,
623288,
446296,
606674,
573103,
542349,
672460,
453381,6947
829964,
448161,
591998,
686704,
687033,
501848,
641497,
812659,
687319,
123344,1013066
803273,
445260,
663734,18699
472437,
816921,
499745,
650548,
691253,
522768,
695315,
688160,
666787,
562284,
461590,
543707,
665511,
672911,20042
690240,
592319,
444694,
806082,
816981,
561036,
117184,1007031
474772,
119312,1009123
642182,
450679,
446333,2862
115029,1004930
558343,
685824,
472595,
820431,
815537,
813607,
816563,
114444,1004360
683666,
679588,
441021,
803319,
595405,
647242,
457162,
699625,31354
407356,590
488717,
517005,
695344,
124560,1014237
814440,
460561,
663965,
803156,
663460,21455
459786,
446038,
657051,
518401,
811260,
808050,
690144,
692216,33704
570791,
828540,
446078,
438510,
438016,
440247,
832254,
804133,
672375,
656044,
818792,
124242,1013928
621077,
818398,
807732,
110732,1000715
565351,
594911,
122374,1012128
823799,
815135,
802402,
573118,
542598,
817790,
547965,
571437,11270
116624,1006498
446209,3688
656609,
841006,
454344,
824740,
633259,
520870,
832572,
657788,
819074,
445395,
543824,
448584,
121189,1010948
501465,
820030,
686309,
671015,
661527,21045
518575,
533559,
543850,
425546,1755
469391,
807885,
650433,
471579,
819312,
111837,1001794
439394,
563301,
518835,
531838,
437832,
121973,1011721
441483,
466538,
455042,
701771,
690405,
449250,
469000,
454251,
675972,
819735,
676863,
814477,
114319,1004238
471486,
434666,7206
665159,
560572,
817053,
819755,
695605,
113085,1003022
818282,
564861,
446844,
682974,
568354,
818851,
407873,1678
803143,
454447,
830741,
564821,
437946,
561283,
650863,
443260,
561217,
436757,
681029,
124015,1013713
800905,
466948,3220
457994,
465730,
819108,
803405,
111379,1001340
112405,1002351
559350,
474425,
828557,
465115,
122117,1011859
112714,1002654
672175,
407579,870
558863,
661734,
112635,1002578
554975,
806093,
822283,
672668,
441006,
285075,1229
695720,
686593,
115240,1005135
437672,
665481,
808905,
499953,
823077,
823851,
449840,
444567,
518954,
689998,
689166,
561366,
567164,
581663,
605656,
609043,
832746,
699391,
832478,
642453,
814952,
817699,
658315,
112301,1002248
808817,
468603,
593661,
463494,
117761,1007601
541607,
823023,
809474,
697813,
468637,
816191,
656915,
559223,
598891,
116330,1006201
645439,
442162,
120186,1009966
562584,
819961,
683181,
681044,
687103,
455606,
562169,
502653,
664343,
669671,
700796,
808117,
661156,
823655,
802163,
466859,
689701,
687543,
451331,
123385,1013108
528929,
519014,
442049,
484499,
454597,
115606,1005492
116456,1006320
110436,1000416
113679,911
115643,1005527
694728,33280
110081,1000076
657227,
119779,1009576
568338,
561133,
543345,
596417,
568815,
448686,
679557,
118499,1008318
440370,
491711,
831272,
642162,14885
581360,
469535,
621434,
463532,
439930,
516522,
676586,
681733,
453330,
687313,
691643,
472559,
443410,
558958,
449139,
452516,
445684,
818611,
545528,
818875,
560272,
612796,
622478,
475006,
606195,
441529,
831133,
493026,
530251,
553469,
800069,
605162,
437279,
824750,
437512,
690658,
115160,1005060
694368,
562521,
801469,
692838,
488706,
502478,
831748,
463541,
821884,
657555,
670184,
531601,
688195,
656274,
111153,1001124
463775,
819657,
837365,
467174,
506107,
822995,
831965,
684602,
700461,
809412,
595872,
543904,
545242,
821897,
466053,
605501,15859
531860,
623888,
818672,
827879,
453318,
461302,
444320,
124068,1013763
123403,1013125
556807,
818091,
621364,
825148,
684738,
453228,9331
434638,3425
111278,1001240
501523,
691490,
455068,
532775,
811752,
687063,
451945,
437235,
533682,
115056,326
462417,
814170,
518795,
444602,
664079,17952
814358,
118993,1008805
825992,
436090,
461123,
464077,
116782,1006641
543726,6819
809737,
123663,1013372
688478,
601977,
554057,
822449,
437580,
672634,
593789,
805307,
441806,
555754,
493353,
452239,6827
805124,
121753,1011502
829258,
444089,
594848,
240494,621
113716,1003648
672799,
840579,
699094,
516913,
669973,
451496,
117500,1007345
566331,
664748,
444648,
807865,
114008,1003931
439042,
110704,1000686
518523,
124329,1014025
542956,
805665,
831316,
806060,
672773,20632
449097,5975
114658,1004574
821883,
622784,
678376,
123427,1013148
690065,
821860,
837583,
622265,
669665,
693673,
444591,
443768,
457764,
500956,
835368,
819411,
560935,
663776,19447
476774,
529306,
449734,
502140,
684815,
464735,
444839,6256
469890,
622601,
831766,
694918,31701
806987,
681599,
489333,
461102,
474695,
813890,
114783,1004698
829474,
674374,
809365,
641571,17466
670043,
554428,
836279,
836022,
456424,
817311,
115462,1005354
440266,
453725,
439742,
835868,
573328,
807708,
823308,
459607,
117736,1007583
694750,
623930,
686911,
832217,
823000,
687233,
828087,
664899,
821590,
122890,1012634
688294,
695987,
836183,
830487,
692507,
555449,
687865,
120028,1009818
693308,
445736,
695338,
683590,
467013,
691311,
621058,17553
808471,
324432,297
701679,
122999,1012739
680749,
645299,
701705,
435832,
517035,
123773,1013474
802488,
518412,
472592,
816385,
694070,
114298,1004217
561860,
692454,
813602,
500900,
461743,
451082,
558097,
117928,1383
633830,
444108,
335092,223
116082,1005956
554328,
823913,
808467,
112852,1002795
616613,
112298,1002245
663841,
692617,
684539,
686391,
120309,1010079
446790,
817509,
824448,
488909,
110037,1000033
116978,1006838
685813,
499554,
472709,
562377,
687677,
653204,
665144,
817227,
832246,
123500,1013216
669257,19197
823803,
115137,1005036
437061,
150367,1469
493157,9227
690867,
436473,
605488,17677
457533,
592616,
621134,
502718,
676393,
685792,
122407,1012160
694955,
835894,
820340,
571573,
622169,
828173,
820704,
528134,
425485,1822
829588,
462705,
680910,
467853,
664215,
533220,
830513,
116834,1006693
543081,
472852,
474267,
695708,
702777,
688280,
425505,
830767,
679741,
814492,
702770,
658285,
119645,1009443
453636,
660625,
545134,
441215,
523428,
113537,1003470
641930,
605441,15007
831890,
565500,
448484,
819370,
833232,
453165,
501984,
593804,
438137,
436420,
116096,1005969
831735,
437641,
510607,
439708,
501629,
816428,
557893,
443265,
121279,1011037
692880,
485849,
456695,
477001,
819375,
607741,
683904,
470711,
464563,
452630,
502684,
806324,
801759,
827526,
121957,1011704
437616,
693349,
816499,
444236,
458902,
673379,
495561,
436100,
581501,
814294,
808528,
447064,
553980,
111783,1001740
543401,9776
471771,
443296,
818153,
470181,
643404,
622543,
687344,
689077,
699258,
807003,
446733,
802459,
460297,
569100,
493113,
801479,
113749,1003681
817779,
606172,
821140,
663200,
468851,
608747,
836168,
815113,
492503,
117021,1006871
818689,
622382,16348
690565,
596836,
809583,
457234,
114052,1003973
408041,
443568,
808320,
592752,
569391,
427451,
821832,
530334,
686659,
453932,
823782,
531177,
694443,
448279,
672284,22558
552988,
592459,
405395,1177
463350,
642670,
667788,
458839,
814462,
506708,
445889,
445551,
642738,
700862,
650424,
682720,
557812,
455640,
518489,5615
573181,
801196,
807199,
643520,
441363,
451121,
441969,
676881,
110208,1000199
464411,
813262,
811721,
455521,
628334,
693171,
543139,
804738,
679587,
556214,
684476,
117666,1007514
802711,
686304,
452510,
800927,
689611,
471878,
824463,
470920,
406954,1290
619853,
459573,
565768,
681386,
819188,
114120,1004042
113688,1003621
468616,
502108,
122947,1012693
121513,1011263
683065,
455594,
684480,
606725,
628451,18819
452915,
527039,
110554,1000524
439734,
702963,
660544,
694792,
110287,1000277
489685,
118043,1007875
595156,
622454,
120529,1010282
448273,
573001,
702972,
567141,
802701,
453819,
838489,
687640,
115526,1005422
669795,
119852,1009646
447242,
680501,
477059,
832388,
825497,
669272,
455934,
468600,
558100,
110474,1000455
813944,
627215,
817262,
832737,
114318,1004237
656007,
528513,
116641,1216
809391,
642276,
672432,
666518,
472530,
407926,
681493,
703552,
525768,3164
461133,
820496,
516558,
831747,
443309,
593712,
599740,
593784,
113586,1003521
543366,
545737,
115963,1005842
473414,
116912,1006790
113815,1003747
592745,
124539,1014227
818323,
554977,
438450,
607952,
665396,
694623,
669768,
676268,
545549,
634368,
462873,
468756,
462844,
427164,
117423,1007267
520189,
489097,
816439,
829428,
113649,1003582
119122,1008936
115346,1005255
606966,
602335,
666235,
570256,12907
455357,
661531,19422
686703,
545596,
695666,
573270,
695750,
685312,
834575,
572793,
486219,
565511,
595277,
804581,
489245,
547568,5440
644667,
113636,1003573
448177,
116111,1005988
615698,19312
801974,
500023,
543293,
694296,
111628,1001588
815516,
483589,
482623,
456216,
111107,1001079
687199,
805226,
116424,1006295
533696,
560516,
605249,
453969,
593799,
504310,
691303,
824457,
457847,
519335,
519156,
115331,1005226
681311,
678784,
455558,
801371,
683492,
702728,
437674,
656307,
806421,
821015,
519216,
442626,
673388,
818037,
118868,1008685
115451,1005339
564712,
122167,1011908
822564,
822118,
443637,
700789,
542221,
557869,
567242,
120808,1010573
828714,
122271,1012010
681458,
563393,
471503,
455079,
690664,
838094,
443468,
688086,
563683,
453547,
461286,
455012,
614128,
475889,
592231,
459508,
440863,
817502,
693751,
833074,
820980,
464618,
813557,
683177,
690227,
819966,
531043,
834394,
448201,
111382,1001344
670317,
441970,
650211,
630029,
565962,
693403,
519223,
116161,1006037
442550,
641957,
111248,1001211
437493,
568511,
664263,
542652,
533403,
695759,
114170,1004087
806482,
806056,
439441,
438473,
110894,1000880
453950,
227494,1010146
110326,1000314
688731,
690531,
117911,1007747
558387,
120838,1010602
801273,
116536,1006402
116540,1006405
466914,
682848,25332
665725,
808216,
805337,
647250,
831323,
458185,
815667,
573575,
542260,
665691,
460593,
431038,
820349,
436609,
683894,
491900,
814560,
120899,1010664
673259,
449431,
461350,
814546,
460239,
816792,
691778,
831922,
813672,
502775,
555274,
449083,
838362,
684737,
642131,
663833,
440826,
454484,
817598,
122811,1012549
680214,
686780,25782
624503,16337
567828,
123207,1012935
819974,
511648,
819124,
674504,
678278,
518982,
118275,1008098
458470,
573023,
642535,
603539,
467792,
838051,
554582,
687627,
667651,
447714,5746
690395,
499916,
687019,
593364,
465230,
804694,
123744,411
473508,
831310,
819028,
506097,
503581,
658478,
453560,
838974,
811673,
672618,
530037,
607234,
545567,
829756,
650701,
681246,
111978,1001934
813739,
544723,
829712,
821294,
565575,
530108,
622804,
445308,
555482,
832139,
427269,
471464,
670735,
444187,
446556,
465031,
644385,
123881,1013574
458953,
577568,
831636,
702100,
595148,
674055,
110479,1000460
643528,
650061,
543240,
466868,
115418,1005306
533345,
122690,1012432
458415,
815112,
532354,
441954,
570257,11487
679683,
502676,8790
451490,
113332,1003268
553470,
664475,
442351,
594453,
641770,
118075,
554244,
114676,1004592
804617,
680510,
538226,
669342,
692074,
686200,
664774,18126
526088,
818157,
568342,
822802,
592317,
561759,
514971,
477581,5157
438767,
595307,12235
440364,
682240,
120526,1010288
670951,
669859,
502104,
112212,1002157
437239,
122210,1011950
115438,1005327
565533,
702741,
658079,
572926,
699703,
819049,
830589,
643579,
818342,
700745,
823152,
622069,
461477,
555202,
468775,
838481,
437097,
690785,
691263,
554962,
472507,
813840,
489421,
690952,
808199,
438225,
670359,
691869,
700836,
682158,
817258,
559055,
471874,
111149,1001119
443770,
801891,
441111,
835327,
830323,
461593,
807500,
459928,
439931,
450660,
123689,900
529665,
467930,
502487,
438201,
119564,1009370
690400,
806315,
802656,
669153,
665114,
667376,20074
671206,
660865,
683469,
680775,
542324,
578408,
815264,
700705,
451724,
469558,
436179,
123838,1013530
555619,
516565,
818574,
703541,
453909,
542364,10323
110954,1000926
695634,
571747,
532571,
665951,
455734,
670686,
691983,
459397,
467431,
567368,
623327,
622258,
448712,
693355,
122393,1012146
112430,1002377
685477,
455609,
693775,
532467,
673767,
530513,
436652,
600941,
837143,
814311,
438866,
441653,
477234,
699354,
427434,
545356,
658549,
545335,
542365,
815218,
801971,
571684,
823044,
800278,
623374,
576828,
656426,
112659,1002600
657031,17359
576668,
542286,
454046,
815514,
442777,
538175,
681555,
444121,
472501,
118210,1008037
570010,
441203,
563808,
450542,
122049,1011792
660864,
650806,
678265,
574629,
556779,
811355,
452251,
518884,
472185,
450886,
529110,
471344,
678620,
444219,
814696,
117708,1309
499561,
700643,
469921,
622202,
150261,1007
518715,7947
122637,1012380
118244,1008066
678558,
477618,
122446,1012196
458026,
594035,
499655,
686411,
640737,
694184,
700804,
673206,
542994,7799
827284,
557399,
678814,
690528,
113443,1003379
467811,
438324,
657769,
699262,
699242,
455159,
546277,
663904,
467972,
443258,
622218,
592835,11402
657545,
463164,
121427,1011175
473131,
570508,
824703,
689028,
581502,
809685,
669907,
492702,
701753,
462458,
657655,
476784,
120141,1009920
471892,
531570,
684563,
121309,1011062
805910,
691610,
111621,1001580
801124,
621393,
114512,1004426
459020,
687788,
123329,1013052
687381,
802131,
560900,
804525,
119140,1008943
120317,1010090
439933,
446204,
122559,1012301
667262,
678924,
817078,
820492,
804397,
678850,
543530,
542322,
441506,
682953,
110023,1000022
815174,
124412,1014083
809626,
453409,
556427,
675627,23221
694608,
607395,
657557,18015
830380,
473214,
556563,
676939,
811597,
823061,
115244,1005139
607459,
110961,1000933
573665,
816954,
460065,
458523,
115297,1005192
806163,
672965,
802982,
581470,
440804,
820600,
150456,19
680791,
666232,
606148,
605462,
533456,
672767,
442879,
822807,
566500,
699364,
111716,1001678
538222,
443981,
611051,
678677,
802297,
581358,
814234,
463658,
687830,26048
122560,1012302
695464,
670310,
557677,
119404,1009222
121064,1010828
685072,
669995,
111578,1001548
806390,
471980,
122135,1011876
687655,
834725,
688828,
824503,
807292,
617118,
816984,
690995,
111951,1001908
644665,
568272,
430658,2157
442873,
456594,
567158,
556674,
823697,
660298,
832720,
122859,1012603
672533,
650525,
542278,
116585,1006452
430615,
831604,
469510,
688555,
810834,
116518,1006384
814716,
831062,
687268,
686553,
121196,1010953
819550,
437846,
678264,
439418,
596795,
595167,
830161,
657641,
681003,
831265,
835480,
119671,1009470
657652,
464347,
672635,
555416,
703673,
544260,
464474,
806825,
473862,
572698,
571036,
689003,
686367,
685131,
674666,
800229,
681375,
699377,
446573,
493214,
493161,3277
453617,
557982,
570631,
477545,
824235,
476553,
455747,
687854,
113943,1003858
443662,
684868,
641837,
606340,
607220,
608716,18806
442076,
816237,
455052,
665280,
562417,
501943,
448284,
543468,
442868,
123245,255
150270,1115
118512,1008333
699559,
834568,
623304,
119346,1009144
476738,
806000,
569029,
608473,
689223,
442393,
824563,
667623,
113223,1003159
808857,
124678,1014354
829602,
682721,
533375,
116164,1006038
811350,
117865,1007701
451090,
460260,7322
577948,
571820,
593476,
816685,
501580,
699201,
113701,1003635
820937,
117868,1007704
493172,
531514,
827659,
445771,
813894,
116441,1006309
607402,
565328,
112304,1002251
801743,
441890,
553728,
554514,
817331,
114296,1004215
660667,
571228,
477482,
464891,
119079,1008901
694629,
685295,
818125,
643310,
800332,
819296,
663967,21587
471823,
819184,
838298,
542233,9176
117891,1007734
444371,5879
607882,
529567,
469520,
685292,
441485,
685782,
543918,
808819,
545648,
111989,1001944
817875,
110906,1000877
641529,
698936,
678283,
621497,
463328,
475966,
425664,1677
807371,
695176,
838078,
806550,
542382,
701775,
122853,1012598
276364,
676638,
667664,
663838,
532691,
114327,1004246
448790,
703056,
502036,
804625,
809959,
111093,1001066
820355,
668911,
556776,
560685,
434879,
570228,
822962,
806464,
594737,
436102,
111021,1000995
114367,1004285
134342,1594
650718,
556864,
122678,1012420
122772,1012515
563994,
450342,
815153,
634496,
518695,
662171,
464403,
571561,12555
568590,
689368,
827711,
692264,
821196,
818072,
122875,1012614
836146,
560294,
456327,
150088,1003716
441608,
683949,
811679,
673696,
489730,
439944,
805335,
531654,
491661,
824438,
438897,
450382,
816613,
818190,
824787,
817753,
475592,
437158,
461906,
489198,
821280,
465258,
113360,1003295
687763,
425497,2076
822970,
501463,
150310,1013428
623517,
475489,
459637,
686514,
670290,
499621,
437984,
468073,
475470,
455969,
828510,
528015,
665742,20123
680321,
436213,
452485,
468185,
815155,
688729,
438446,
805834,
448543,
605137,13145
607617,
461188,
117467,1007307
650685,
466749,
809127,
660428,
657697,16754
462173,
458530,8422
831273,
456382,
824538,
700331,
470132,
680710,
686833,
475716,
119561,1009367
832350,
665985,
451298,
437427,
572078,
671247,
545643,
555642,
613556,
465160,
452921,
461147,
123425,1013145
463256,
806016,
817194,
456472,
124155,1013848
119873,1009666
118498,1008317
473151,
665830,
122992,1012731
543828,
690828,
121573,1011320
443312,
120134,1009915
465119,
501897,
463166,
656835,
521234,
808779,
692681,
110705,1000689
667464,
566128,
581228,
114706,1004622
689660,
694899,
701617,
453972,
623364,16390
568057,
453561,
453903,
470234,
689763,
455758,
523271,
815336,
567636,
571666,7754
809920,
465779,
458705,
687217,
837570,
623331,
820440,
682495,
681723,
688104,
701810,
530292,
438385,
664998,
450215,
117909,1007748
642639,
690062,
665855,
445854,
688916,
121350,1011102
569974,
519708,
554596,
440961,
123764,1013463
608344,19244
427017,
439110,
821498,
542619,
115858,1005740
113065,1003001
543676,
136723,1010141
328692,1745
467818,
443800,
561770,
112975,1002911
642229,15179
461869,
566401,
436785,
542397,
622706,
816224,
822737,
821146,
823035,
517908,
682013,
642344,
455095,8056
694662,
559987,
829661,
808331,
434586,3246
529168,
819775,
548344,
440749,
559775,
646697,
444784,
558668,
819399,
124599,1014276
817829,
677746,
456054,
599709,
696090,
464506,
557505,
664125,
474074,
669112,
462472,
123926,1013623
689938,
438888,
499748,
566793,
489047,
543337,
495397,
685282,
473493,
839717,
835191,
664959,
453796,
533138,
820805,
822531,
505251,
598513,
808385,
453961,
656000,
817084,
110248,1000237
827755,
687811,
819447,
442610,
658265,
441710,
464868,
556001,
817441,
560922,
442796,
594734,
436450,
655127,
689278,
695308,
488764,
643480,
435734,
829838,
458267,
689106,
621529,14412
112546,1002491
806490,
802467,
815673,
808898,
435407,
683612,
569023,
454993,
822726,
694415,
664935,
830570,
437840,
676452,
809576,
622525,
474844,
121308,1011061
531679,
452136,
458057,
436081,
519380,
530175,
665648,
643397,
444465,
689155,
446224,
454875,
564013,
699264,
807284,
672490,
835403,
806667,
124576,1014255
819950,
608070,13510
676298,
831156,
693949,
660684,
564008,
817396,
447655,
656624,
569002,
467451,
837528,
801688,
623450,
819223,
122572,1012315
560780,
471228,
642068,19682
602109,
568310,
836320,
550013,
678254,
801472,
113460,1003398
817459,
466489,
641559,
687232,
460105,3455
808185,
528869,
838306,
801237,
462098,
110507,1000486
660674,
672600,
114815,1004728
458280,
804552,
489005,
821930,
840491,
111481,1001444
455408,
656660,
116236,1006110
437298,
518446,
442904,
814156,
627214,
829792,
690208,
815928,
699548,
816402,
831436,
606935,
606285,
688663,
830911,
693587,
817546,
819091,
591331,
458361,
818279,
111509,1001476
656009,
443208,
122027,709
122809,1012551
557270,
503205,
656095,
805458,
666171,25420
519371,
593996,
558356,
477056,
560801,
554979,
493079,
457221,
572404,
518981,
828989,
817018,
800691,
660559,
445020,
441588,
111289,1001253
436554,
473213,
502774,
437153,
688832,
531557,
626790,
457673,
821616,
115486,1005373
425606,1676
832558,
687000,
116961,1006794
680453,
558628,
676672,
824289,
117298,1007146
573196,
463999,
123738,1013441
821611,
672751,
821013,
525728,
544566,
457427,
805733,
532913,
688679,
678555,
582473,13906
683733,
118797,1008612
832502,
534428,5284
450352,
454637,
688102,
437994,
529019,
448749,
622271,
467860,
821318,
561204,
687793,
656596,
471193,
112008,1001964
504348,
816416,
680798,
816307,
834874,
476996,
442940,
543929,
117242,1007091
517903,
441662,
472727,
476955,
466823,
824715,
829772,
800692,
543282,
455414,
459621,
467432,
437855,
666906,25569
530704,
562124,
821115,
438852,
699307,
701563,
829604,
660812,
593501,
819079,
838262,
122928,1012670
561356,
119566,1009372
699056,
110716,1000697
683006,
666721,21956
621161,
623260,
808106,
440403,
502049,
642704,
673195,
596035,19311
435860,
824429,
564139,
518794,4003
488834,
114076,1003999
800464,
802660,
460087,
533374,
439472,
837376,
676865,
123436,1013156
701276,
428420,2204
833490,
502206,
446256,
110488,1000468
592285,
680578,
444959,
699630,
530862,
555073,
644373,
700895,
443723,
489169,
117277,1007124
829795,
528547,
451155,
563461,
800077,
491639,
831996,
455113,7498
346848,1848
809806,
829695,
111192,1001162
440202,
542093,
689806,
832523,
693167,
445987,
477054,9875
440924,
681655,
695281,
568144,
692618,
818662,
112631,1002568
461018,
643447,
453065,
643413,
573172,
461650,
817853,
699702,
119547,1009354
451823,
444544,
835281,
672456,22630
122543,1012285
460041,
469936,
823940,
525248,
678104,
670425,
441861,
542550,
465103,
800208,
120693,1010464
658279,
818236,
701033,
688005,
446839,
837381,
623286,
834406,
116889,1006745
670399,
815608,
818946,
819213,
643408,
689154,
445670,
554990,
831978,
824025,
474990,
124049,1013743
675590,
113994,1003915
683082,
659151,
592399,
642595,
435401,3704
118846,1008657
679565,
472497,
800738,
664989,
822872,
544251,
122304,1012045
475721,
827439,
837574,
831921,
803242,
666021,
526913,
605498,18300
626927,
525468,
118900,1008714
110689,1000671
833500,
670768,20332
702471,
463327,
815574,
816620,
490265,
453298,6288
503062,
454512,
529143,
453614,
689580,
820123,
623177,
605667,
442949,
592857,
530544,
493533,
664655,
669113,
830837,
701091,
110569,1000551
809825,
703197,
665078,
701017,
439688,
677048,
694777,
628345,21197
801510,
112970,1002905
565606,
110314,1000300
464760,
454325,
572045,
670270,
829827,
568026,
555708,
656220,
122608,1012352
449602,
630264,
690521,
813948,
435419,
820391,
624516,
623880,
568578,
829226,
473319,
624413,19251
642719,
431097,
112433,1002380
502773,
683823,
825432,
463787,
592634,
642451,17307
813810,
528944,
593624,
523848,11571
672841,22915
606277,
690850,
664745,
500058,
642045,
121594,1011342
699067,
110684,1000667
660776,
119603,1009407
555714,
642665,
118175,1007999
444549,
603877,
833096,
827606,
451818,
678876,
122255,1011995
669019,
557277,
660584,
820196,
816412,
607474,
600900,
593462,
703551,
700180,
124528,1014213
115990,1005868
444593,
500074,
459896,
489278,
528587,
457668,
676698,
699458,
408315,
119221,1009026
646244,
450174,
565093,
114934,1004837
570783,
809537,
471415,
542240,
494883,
669381,
637051,
476928,
664240,
802103,
699549,
838636,
446804,
689634,
831637,
688023,
690206,
699106,
119719,1009516
117998,1007831
460316,
824996,
529127,
467624,
817027,
150462,1011455
686384,
476568,
520572,
111344,1001308
667233,
828256,
802195,
113154,1003095
469122,
598116,
440365,
529678,
473291,
121883,1011635
119518,1009321
592354,
695031,
117657,1007505
122350,1012090
518394,
817882,
830452,
456874,
441940,
656582,16572
444494,
450703,
561057,
690908,
673781,
672628,
430586,2169
656930,
837517,
453834,
628502,
821740,
502976,
436901,
447689,
120160,1009941
683138,
682968,
119208,1009015
832482,
800783,
563840,
459988,3359
830107,
808572,
816648,
686830,
820191,
680619,
476447,
530729,
832372,
436018,
688872,
594966,
702148,
598859,
621488,
455943,
823812,
472408,
443700,
485936,
502155,
818166,
641416,
457631,
819795,
111392,1001354
572261,
677915,
444577,
475779,
817847,
542444,
812408,
828208,
543870,
529823,
462779,
543189,
702096,
436437,
115260,876
594770,
463800,
461118,
642551,
663950,
436370,
120750,1010518
110194,1000181
829575,
686618,
532503,
110005,1000005
673789,
446458,
569702,
556735,
553873,
657532,
558871,
436478,
682937,
112772,1002712
439763,
501233,
807360,
477514,
446096,
825322,
702031,
686436,
670065,
646058,
112845,1002786
439001,
692943,
437901,
673585,
519428,
110221,1000213
699707,
803297,
124368,1014050
500673,
827366,
501888,6962
595393,
435908,
569105,
830158,
830285,
115063,1004965
544927,
462147,
817629,
699036,
634410,
817355,
512411,
699839,
820710,
450620,
445414,
542192,
690232,
447454,
462397,
461912,
505292,
804259,
677674,
593134,
829781,
456723,
518707,
458086,
829720,
699229,
820550,
462250,
448976,
451794,
608029,
441327,
562911,
473224,
566393,
819998,
667752,
469359,
122433,1012199
581523,
605135,12304
573053,
570479,
114184,1004103
116016,1005894
673520,
593982,
112672,1002615
518561,
832048,
685922,
454469,
690092,
114677,1004593
443854,
687892,
455550,
602129,
623366,
811236,
425785,2158
821725,
823862,
469282,
111298,1001259
489283,
814198,
668824,
656373,
699446,
442749,
810954,
800516,
469358,
568075,
544828,
563342,
687120,
565148,
816532,
702213,
464479,
575048,
701686,
821729,
809884,
650834,
826538,
124226,1013913
451920,
459617,
683802,
450203,4676
466079,
567370,
686669,
115450,1005338
569854,
656668,
700266,
477477,
450186,
684862,
680933,
666692,
447820,
444824,
564372,
818334,
443782,
802167,
655882,
682264,
811298,
692663,
471906,
694853,
441366,
114523,1004437
463477,
442191,
122502,1012255
489174,
667771,
439332,
440576,
555484,
121267,1011020
822657,
667322,
686969,
821644,
450294,
608644,
459918,
825282,
112934,1002871
114538,1004452
519316,
836256,
692732,
832536,
621533,
689787,
656248,21270
459710,
441386,
467747,
666659,21922
546586,
133240,516
815441,
463847,
817971,
642133,15679
117669,1007518
113966,12
680959,
123173,941
642482,
804586,
817193,
818221,
817394,
682020,
455360,
568779,
677926,
673820,23091
807734,
463505,
645569,
612797,
442576,
592883,
124311,1014029
692650,
442359,
824223,
570007,
122742,1012489
440669,
656357,
642769,
448463,
120535,1010305
808342,
800260,
801814,
685324,
110202,1000192
502024,
823976,
650812,
445717,
116324,1006193
529390,
470373,
476030,
443516,
689855,
473355,
819083,
124350,1014027
505767,
456186,
565139,
818562,
492515,
116320,1006211
694582,
809526,
820588,
695683,
596810,
451311,
699287,
687900,
115941,1005827
675446,
114829,1004743
434883,
837346,
838320,
820417,
571633,
568056,
558473,
621396,
471686,
555618,
448306,7059
831706,
808627,
690864,
673936,
807877,
682838,
802360,
545110,
563921,
668707,
664291,
492579,
113689,1003623
817923,
818596,
116373,1006245
820166,
702901,
690667,
660549,
557640,
831694,
112351,1002264
572750,13453
469651,
685074,
694461,
438495,
561261,
443598,
680625,
448769,
676309,
452788,
503480,
436228,
446164,
608650,13932
822783,
440623,
656450,
663453,
462326,
657631,
116724,1006563
280062,1000817
474738,
681877,
595878,
440156,
825321,
831712,
687536,
112728,1002669
817296,
119600,1009403
660833,
673956,
823277,
699344,
459567,
695836,
572974,
124140,1013838
502705,
493581,
802083,
560328,
660801,
809773,
812523,
460604,
642758,17092
436863,
822649,
693759,
452691,
593964,
650745,
119032,1008843
476854,
621493,17548
808415,
464246,
816900,
824515,
562830,
623273,
437522,
115468,1005356
121797,1011547
815359,
830423,
665123,
438050,
678296,
622663,15890
699828,
829902,
818598,
688854,
465060,
570773,
467180,
834232,
120139,1009922
448316,
544366,
112440,1002387
117147,1006997
642698,
458946,
699855,
502451,
477376,
116186,1006057
567586,
681412,
596105,13473
437398,
474125,
565235,
681920,
672732,
533308,
123810,1013507
607303,
115087,1004995
558818,
838609,
110836,1000798
569750,
822296,
814224,
121402,1011150
446184,
801117,
805424,
680094,
529601,
802134,
471330,
800241,
701767,
835404,
427334,
696510,
701075,
699072,
809300,
554988,
543803,10330
116406,1006276
436065,
449880,
687273,
114716,1004632
110455,1000435
676551,20450
641096,
442493,
502156,
691503,
455017,
573071,
702869,
624932,
467106,
607215,16155
134320,801
516732,
683409,26790
502765,
664734,
122232,1011970
518482,
549930,
685304,
656578,21298
450756,
115624,1005510
545468,
683842,
701700,
832469,
519294,10285
491307,
676515,
829322,
116256,1006129
688637,
650725,
701712,
461832,
460261,8243
137000,1011979
470180,
680527,
624577,14225
832487,
530712,
562143,
516430,
826005,
696005,
437470,
449597,
573233,
821819,
435402,2416
828751,
819322,
808505,
594546,
528260,
113511,1003446
437820,
677126,
407797,1502
806552,
118866,1008681
121213,1010965
119144,1008954
605440,
703567,
805379,
659928,
819992,
519433,
502021,
430835,1881
813751,
596879,
657776,
441875,
