Season,League,Age,Avg_PPG,Avg_PPPA,Std_PPG,Std_PPPA
2024,Carolina League,22.0,2.29,0.56,1.85,0.44
2024,Carolina League,23.0,2.53,0.62,1.6,0.35
2024,Carolina League,24.0,3.44,0.86,1.8,0.4
2024,Dominican Summer League,16.0,2.45,0.67,1.26,0.36
2024,Dominican Summer League,17.0,2.46,0.64,1.69,0.4
2024,Dominican Summer League,18.0,2.45,0.67,1.53,0.39
2024,Dominican Summer League,19.0,2.36,0.67,1.36,0.36
2024,Dominican Summer League,20.0,2.63,0.77,1.44,0.37
2024,Dominican Summer League,21.0,2.18,0.66,1.41,0.37
2024,Dominican Summer League,22.0,4.77,1.21,,
2024,Eastern League,19.0,2.83,0.68,1.8,0.38
2024,Eastern League,20.0,2.88,0.68,1.55,0.34
2024,Eastern League,21.0,3.14,0.75,1.31,0.3
2024,Eastern League,22.0,2.56,0.61,1.87,0.46
2024,Eastern League,23.0,2.18,0.55,1.62,0.41
2024,Eastern League,24.0,2.23,0.58,1.35,0.33
2024,Florida Complex League,17.0,2.9,0.72,1.75,0.39
2024,Florida Complex League,18.0,2.64,0.7,1.59,0.39
2024,Florida Complex League,19.0,2.34,0.66,1.95,0.52
2024,Florida Complex League,20.0,2.14,0.6,2.02,0.53
2024,Florida Complex League,21.0,2.36,0.7,2.28,0.68
2024,Florida Complex League,22.0,2.61,0.72,1.99,0.51
2024,Florida Complex League,23.0,4.04,1.01,2.49,0.55
2024,Florida Complex League,24.0,4.4,1.09,3.43,0.79
2024,Florida State League,17.0,3.43,0.84,,
2024,Florida State League,18.0,1.68,0.39,1.57,0.38
2024,Florida State League,19.0,2.44,0.57,1.72,0.39
2024,Florida State League,20.0,1.87,0.47,1.69,0.39
2024,Florida State League,21.0,2.32,0.57,1.83,0.45
2024,Florida State League,22.0,2.1,0.53,1.82,0.44
2024,Florida State League,23.0,2.42,0.61,1.69,0.4
2024,Florida State League,24.0,3.18,0.77,2.7,0.67
2024,International League,19.0,0.43,0.05,2.31,0.64
2024,International League,20.0,4.66,1.01,0.86,0.13
2024,International League,21.0,4.1,0.96,1.25,0.28
2024,International League,22.0,3.39,0.78,2.47,0.55
2024,International League,23.0,3.09,0.72,1.75,0.37
2024,International League,24.0,3.13,0.74,1.75,0.4
2024,Midwest League,18.0,2.44,0.58,,
2024,Midwest League,19.0,2.97,0.68,1.55,0.36
2024,Midwest League,20.0,2.53,0.59,1.85,0.43
2024,Midwest League,21.0,2.4,0.56,1.77,0.42
2024,Midwest League,22.0,2.59,0.62,1.77,0.39
2024,Midwest League,23.0,2.07,0.53,1.19,0.29
2024,Midwest League,24.0,2.06,0.54,1.48,0.38
2024,Northwest League,18.0,2.47,0.55,1.29,0.23
2024,Northwest League,19.0,4.59,0.99,1.13,0.26
2024,Northwest League,20.0,2.68,0.65,0.89,0.2
2024,Northwest League,21.0,2.1,0.51,1.62,0.36
2024,Northwest League,22.0,2.33,0.59,1.39,0.32
2024,Northwest League,23.0,2.63,0.64,1.59,0.38
2024,Northwest League,24.0,2.88,0.7,1.45,0.33
2024,Pacific Coast League,19.0,0.62,0.14,,
2024,Pacific Coast League,21.0,2.54,0.61,1.6,0.31
2024,Pacific Coast League,22.0,2.78,0.65,2.04,0.45
2024,Pacific Coast League,23.0,3.61,0.82,2.0,0.43
2024,Pacific Coast League,24.0,3.6,0.83,1.9,0.41
2024,South Atlantic League,18.0,2.8,0.67,0.94,0.21
2024,South Atlantic League,19.0,1.64,0.38,1.97,0.54
2024,South Atlantic League,20.0,1.85,0.45,1.69,0.39
2024,South Atlantic League,21.0,2.08,0.52,1.87,0.46
2024,South Atlantic League,22.0,2.51,0.62,2.15,0.52
2024,South Atlantic League,23.0,2.19,0.54,1.78,0.43
2024,South Atlantic League,24.0,2.35,0.59,1.64,0.39
2024,Southern League,18.0,1.99,0.49,,
2024,Southern League,20.0,1.78,0.42,1.9,0.48
2024,Southern League,21.0,2.92,0.7,1.41,0.32
2024,Southern League,22.0,2.7,0.65,1.28,0.29
2024,Southern League,23.0,2.36,0.57,1.56,0.35
2024,Southern League,24.0,1.83,0.46,1.45,0.36
2024,Texas League,18.0,6.9,1.44,,
2024,Texas League,19.0,2.67,0.57,,
2024,Texas League,20.0,2.27,0.55,1.59,0.4
2024,Texas League,21.0,3.5,0.84,1.53,0.33
2024,Texas League,22.0,2.52,0.61,1.81,0.45
2024,Texas League,23.0,2.68,0.66,1.37,0.32
2024,Texas League,24.0,2.28,0.57,1.16,0.27
2025,Arizona Complex League,17.0,2.28,0.58,1.49,0.37
2025,Arizona Complex League,18.0,3.22,0.79,1.95,0.46
2025,Arizona Complex League,19.0,2.67,0.7,1.45,0.34
2025,Arizona Complex League,20.0,2.82,0.75,1.63,0.41
2025,Arizona Complex League,21.0,2.45,0.64,2.67,0.68
2025,Arizona Complex League,22.0,3.41,0.89,2.79,0.71
2025,Arizona Complex League,23.0,2.95,0.79,2.48,0.63
2025,Arizona Complex League,24.0,4.4,1.17,2.59,0.63
2025,California League,18.0,2.58,0.59,2.01,0.47
2025,California League,19.0,2.57,0.59,1.54,0.33
2025,California League,20.0,2.4,0.56,1.53,0.33
2025,California League,21.0,2.83,0.65,2.11,0.47
2025,California League,22.0,3.02,0.72,2.29,0.56
2025,California League,23.0,2.62,0.63,1.56,0.37
2025,California League,24.0,2.24,0.52,2.0,0.43
2025,Carolina League,17.0,1.42,0.35,1.77,0.45
2025,Carolina League,18.0,2.0,0.48,1.98,0.49
2025,Carolina League,19.0,2.3,0.56,1.53,0.35
2025,Carolina League,20.0,2.33,0.58,1.61,0.37
2025,Carolina League,21.0,2.48,0.61,1.58,0.37
2025,Carolina League,22.0,2.58,0.62,1.79,0.41
2025,Carolina League,23.0,2.45,0.61,1.19,0.28
2025,Carolina League,24.0,2.38,0.54,2.13,0.52
2025,Dominican Summer League,16.0,2.57,0.69,1.62,0.4
2025,Dominican Summer League,17.0,2.73,0.71,1.61,0.38
2025,Dominican Summer League,18.0,3.01,0.8,1.63,0.39
2025,Dominican Summer League,19.0,3.02,0.85,1.61,0.39
2025,Dominican Summer League,20.0,3.27,0.91,1.36,0.34
2025,Dominican Summer League,21.0,2.88,0.85,1.05,0.26
2025,Eastern League,19.0,5.46,1.16,0.73,0.18
2025,Eastern League,20.0,2.52,0.56,2.41,0.57
2025,Eastern League,21.0,2.43,0.59,1.47,0.35
2025,Eastern League,22.0,2.65,0.65,1.34,0.3
2025,Eastern League,23.0,2.04,0.49,1.7,0.41
2025,Eastern League,24.0,1.99,0.52,1.45,0.36
2025,Florida Complex League,17.0,0.8,0.2,1.29,0.34
2025,Florida Complex League,18.0,2.39,0.64,1.64,0.42
2025,Florida Complex League,19.0,2.4,0.66,1.44,0.38
2025,Florida Complex League,20.0,2.27,0.66,1.72,0.46
2025,Florida Complex League,21.0,2.53,0.7,1.68,0.44
2025,Florida Complex League,22.0,2.27,0.61,2.48,0.64
2025,Florida Complex League,23.0,2.46,0.67,1.68,0.43
2025,Florida Complex League,24.0,4.27,1.08,4.64,1.03
2025,Florida State League,17.0,2.25,0.52,,
2025,Florida State League,18.0,3.23,0.71,2.55,0.57
2025,Florida State League,19.0,2.48,0.59,1.79,0.44
2025,Florida State League,20.0,2.59,0.62,1.67,0.38
2025,Florida State League,21.0,2.69,0.65,2.27,0.52
2025,Florida State League,22.0,2.44,0.63,1.6,0.43
2025,Florida State League,23.0,2.43,0.62,1.42,0.35
2025,Florida State League,24.0,2.61,0.66,1.77,0.42
2025,International League,20.0,3.16,0.8,1.79,0.35
2025,International League,21.0,3.34,0.75,2.73,0.64
2025,International League,22.0,3.86,0.91,1.3,0.26
2025,International League,23.0,3.21,0.79,1.83,0.47
2025,International League,24.0,3.04,0.75,1.83,0.42
2025,Midwest League,18.0,3.62,0.83,1.13,0.25
2025,Midwest League,19.0,3.05,0.75,1.51,0.28
2025,Midwest League,20.0,2.95,0.69,1.98,0.43
2025,Midwest League,21.0,2.37,0.57,1.47,0.34
2025,Midwest League,22.0,2.81,0.67,1.43,0.32
2025,Midwest League,23.0,2.41,0.6,1.46,0.35
2025,Midwest League,24.0,2.39,0.59,1.48,0.35
2025,Northwest League,19.0,2.17,0.49,1.61,0.37
2025,Northwest League,20.0,2.63,0.59,2.17,0.49
2025,Northwest League,21.0,2.44,0.56,1.63,0.38
2025,Northwest League,22.0,2.87,0.69,1.49,0.34
2025,Northwest League,23.0,2.44,0.6,1.68,0.39
2025,Northwest League,24.0,1.84,0.44,1.59,0.37
2025,Pacific Coast League,19.0,6.61,1.43,2.21,0.54
2025,Pacific Coast League,20.0,1.54,0.34,3.59,0.84
2025,Pacific Coast League,21.0,3.95,0.91,0.75,0.13
2025,Pacific Coast League,22.0,3.3,0.75,2.59,0.64
2025,Pacific Coast League,23.0,3.4,0.8,1.76,0.4
2025,Pacific Coast League,24.0,3.79,0.88,1.83,0.43
2025,South Atlantic League,18.0,1.44,0.32,1.78,0.4
2025,South Atlantic League,19.0,3.57,0.84,1.88,0.4
2025,South Atlantic League,20.0,2.43,0.58,1.68,0.39
2025,South Atlantic League,21.0,2.01,0.5,1.54,0.37
2025,South Atlantic League,22.0,2.4,0.59,1.46,0.35
2025,South Atlantic League,23.0,1.96,0.5,1.51,0.36
2025,South Atlantic League,24.0,1.67,0.43,1.52,0.4
2025,Southern League,18.0,3.5,0.73,,
2025,Southern League,19.0,2.46,0.59,0.65,0.16
2025,Southern League,20.0,3.2,0.73,1.14,0.25
2025,Southern League,21.0,2.84,0.68,1.6,0.38
2025,Southern League,22.0,2.38,0.59,1.39,0.32
2025,Southern League,23.0,2.09,0.51,1.57,0.37
2025,Southern League,24.0,1.84,0.46,1.64,0.43
2025,Texas League,18.0,5.79,1.18,,
2025,Texas League,19.0,3.72,0.84,0.58,0.07
2025,Texas League,20.0,2.31,0.54,2.96,0.66
2025,Texas League,21.0,2.47,0.55,2.94,0.74
2025,Texas League,22.0,3.13,0.74,1.49,0.32
2025,Texas League,23.0,2.53,0.63,1.71,0.44
2025,Texas League,24.0,2.71,0.66,1.77,0.4
2026,Arizona Complex League,17.0,3.27,0.85,1.89,0.39
2026,Arizona Complex League,18.0,3.01,0.76,1.91,0.45
2026,Arizona Complex League,19.0,3.4,0.91,1.83,0.44
2026,Arizona Complex League,20.0,3.14,0.84,2.24,0.51
2026,Arizona Complex League,21.0,2.75,0.77,1.75,0.44
2026,Arizona Complex League,22.0,2.94,0.8,2.83,0.7
2026,Arizona Complex League,23.0,4.17,1.18,2.23,0.59
2026,Arizona Complex League,24.0,3.79,1.04,1.65,0.44
2026,Arizona Complex League,25.0,3.77,1.08,2.98,0.84
2026,Arizona Complex League,26.0,3.72,1.02,2.39,0.64
2026,California League,17.0,1.92,0.39,,
2026,California League,18.0,3.23,0.72,1.97,0.38
2026,California League,19.0,3.34,0.76,1.83,0.37
2026,California League,20.0,2.97,0.69,1.71,0.36
2026,California League,21.0,3.73,0.84,2.33,0.5
2026,California League,22.0,4.02,0.94,1.66,0.36
2026,California League,23.0,3.66,0.89,1.61,0.37
2026,California League,24.0,3.39,0.81,1.7,0.39
2026,California League,25.0,2.19,0.5,3.21,0.79
2026,California League,26.0,2.67,0.8,,
2026,Carolina League,17.0,2.42,0.54,1.23,0.27
2026,Carolina League,18.0,3.59,0.82,1.79,0.36
2026,Carolina League,19.0,2.91,0.69,1.78,0.39
2026,Carolina League,20.0,2.5,0.61,1.54,0.35
2026,Carolina League,21.0,3.1,0.76,1.83,0.41
2026,Carolina League,22.0,3.21,0.79,2.35,0.6
2026,Carolina League,23.0,2.61,0.64,1.51,0.36
2026,Carolina League,24.0,3.66,1.04,2.41,0.7
2026,Carolina League,25.0,2.26,0.58,1.52,0.32
2026,Carolina League,26.0,5.44,1.37,1.59,0.33
2026,Dominican Summer League,16.0,3.34,0.86,1.73,0.44
2026,Dominican Summer League,17.0,3.37,0.88,1.79,0.42
2026,Dominican Summer League,18.0,3.23,0.86,1.83,0.42
2026,Dominican Summer League,19.0,3.12,0.88,1.55,0.38
2026,Dominican Summer League,20.0,2.42,0.75,1.39,0.41
2026,Dominican Summer League,21.0,4.6,1.11,2.6,0.48
2026,Dominican Summer League,22.0,2.3,0.56,,
2026,Eastern League,19.0,7.61,1.49,,
2026,Eastern League,20.0,2.73,0.66,2.07,0.44
2026,Eastern League,21.0,3.48,0.77,2.43,0.59
2026,Eastern League,22.0,2.94,0.72,1.44,0.34
2026,Eastern League,23.0,3.29,0.81,1.52,0.34
2026,Eastern League,24.0,3.19,0.8,1.9,0.49
2026,Eastern League,25.0,2.65,0.68,1.61,0.42
2026,Eastern League,26.0,2.48,0.64,1.49,0.38
2026,Florida Complex League,17.0,4.43,1.08,2.0,0.44
2026,Florida Complex League,18.0,2.88,0.76,1.85,0.46
2026,Florida Complex League,19.0,3.28,0.91,1.92,0.49
2026,Florida Complex League,20.0,2.79,0.79,1.73,0.48
2026,Florida Complex League,21.0,2.99,0.87,2.64,0.71
2026,Florida Complex League,22.0,4.34,1.15,2.94,0.76
2026,Florida Complex League,23.0,4.56,1.23,3.63,0.92
2026,Florida Complex League,24.0,2.52,0.67,1.76,0.51
2026,Florida Complex League,25.0,6.12,1.61,2.12,0.61
2026,Florida Complex League,26.0,6.61,1.76,2.81,0.74
2026,Florida State League,17.0,4.62,1.04,,
2026,Florida State League,18.0,3.27,0.73,2.6,0.57
2026,Florida State League,19.0,2.81,0.65,1.92,0.45
2026,Florida State League,20.0,2.6,0.63,1.5,0.34
2026,Florida State League,21.0,3.07,0.75,1.73,0.4
2026,Florida State League,22.0,2.77,0.66,2.07,0.49
2026,Florida State League,23.0,2.95,0.73,2.58,0.6
2026,Florida State League,24.0,2.98,0.78,2.23,0.6
2026,Florida State League,25.0,2.26,0.57,2.6,0.66
2026,Florida State League,26.0,4.18,1.07,3.24,0.78
2026,International League,20.0,5.26,1.24,0.76,0.2
2026,International League,21.0,4.44,1.02,1.57,0.33
2026,International League,22.0,3.49,0.83,2.28,0.54
2026,International League,23.0,3.28,0.76,2.08,0.48
2026,International League,24.0,3.06,0.75,1.77,0.43
2026,International League,25.0,2.86,0.72,1.51,0.37
2026,International League,26.0,3.44,0.84,2.18,0.52
2026,Midwest League,18.0,2.2,0.48,0.98,0.2
2026,Midwest League,19.0,4.93,1.12,2.32,0.57
2026,Midwest League,20.0,3.11,0.7,2.11,0.43
2026,Midwest League,21.0,3.03,0.71,2.1,0.52
2026,Midwest League,22.0,3.21,0.77,1.71,0.38
2026,Midwest League,23.0,2.85,0.69,1.66,0.4
2026,Midwest League,24.0,3.38,0.84,1.67,0.4
2026,Midwest League,25.0,3.92,0.91,2.69,0.58
2026,Midwest League,26.0,3.64,0.88,1.64,0.35
2026,Northwest League,19.0,4.38,1.0,0.65,0.13
2026,Northwest League,20.0,3.71,0.86,1.28,0.27
2026,Northwest League,21.0,3.12,0.75,1.96,0.47
2026,Northwest League,22.0,4.09,0.95,1.55,0.33
2026,Northwest League,23.0,3.4,0.81,1.46,0.34
2026,Northwest League,24.0,2.57,0.62,1.75,0.42
2026,Northwest League,25.0,4.47,1.03,2.39,0.46
2026,Northwest League,26.0,2.91,0.74,0.55,0.16
2026,Pacific Coast League,20.0,4.79,1.08,1.38,0.33
2026,Pacific Coast League,21.0,3.1,0.6,2.63,0.72
2026,Pacific Coast League,22.0,4.67,1.06,1.73,0.35
2026,Pacific Coast League,23.0,4.19,0.96,1.58,0.32
2026,Pacific Coast League,24.0,3.78,0.89,1.8,0.35
2026,Pacific Coast League,25.0,4.07,0.96,1.75,0.4
2026,Pacific Coast League,26.0,3.62,0.87,1.72,0.4
2026,South Atlantic League,18.0,3.4,0.74,2.37,0.54
2026,South Atlantic League,19.0,3.81,0.87,1.08,0.22
2026,South Atlantic League,20.0,3.23,0.73,2.29,0.51
2026,South Atlantic League,21.0,3.14,0.75,1.68,0.36
2026,South Atlantic League,22.0,3.37,0.78,2.02,0.45
2026,South Atlantic League,23.0,3.33,0.79,2.57,0.53
2026,South Atlantic League,24.0,3.51,0.84,2.08,0.42
2026,South Atlantic League,25.0,3.37,0.8,4.3,0.85
2026,South Atlantic League,26.0,3.67,0.83,3.32,0.66
2026,Southern League,19.0,3.8,0.88,1.1,0.2
2026,Southern League,20.0,4.13,0.92,1.35,0.28
2026,Southern League,21.0,2.08,0.51,1.24,0.27
2026,Southern League,22.0,3.67,0.87,1.77,0.37
2026,Southern League,23.0,2.87,0.7,1.74,0.42
2026,Southern League,24.0,2.38,0.59,2.04,0.54
2026,Southern League,25.0,2.37,0.6,1.48,0.36
2026,Southern League,26.0,2.83,0.7,1.68,0.4
2026,Texas League,19.0,5.28,1.15,0.33,0.07
2026,Texas League,20.0,4.28,0.95,2.37,0.5
2026,Texas League,21.0,4.11,0.93,1.82,0.37
2026,Texas League,22.0,2.53,0.59,2.07,0.47
2026,Texas League,23.0,3.52,0.83,1.97,0.43
2026,Texas League,24.0,3.35,0.82,1.43,0.32
2026,Texas League,25.0,2.95,0.72,2.01,0.47
2026,Texas League,26.0,3.44,0.85,1.1,0.25
