Season,Name,Team,Level,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PlayerId
2022,Ben Sems,COL,A,24,60,192,236,47,30,10,2,5,38,32,30,0,64,11,2,1,4,3,1,0.244791666,sa3017161
2022,Zach Kokoska,COL,A,23,92,309,358,77,46,14,4,13,61,40,34,1,73,10,2,3,3,17,2,0.249190938,sa3017165
2022,Benny Montgomery,COL,A,19,56,233,264,73,44,20,3,6,48,42,21,0,71,10,0,0,7,9,1,0.313304721,sa3017169
2022,Damon Keith,LAD,A,22,88,334,416,100,61,23,4,12,75,65,69,1,95,11,2,0,8,5,3,0.299401197,sa3017179
2022,Vaun Brown,SFG,A,24,59,228,262,79,46,14,5,14,50,41,25,0,67,8,1,0,2,23,3,0.346491228,sa3017282
2021,CJ Rodriguez,OAK,A,20,22,81,86,13,10,2,0,1,5,4,4,0,13,0,1,0,2,0,0,0.160493827,sa3017283
2022,CJ Rodriguez,OAK,A,21,73,241,295,64,50,11,0,3,32,34,44,0,56,4,6,0,3,0,1,0.265560165,sa3017283
2022,Shane McGuire,OAK,A,23,50,176,216,51,41,7,2,1,20,21,32,0,42,6,2,0,0,4,2,0.289772727,sa3017284
2022,Damon Dues,SFG,A,24,13,38,57,14,10,3,1,0,17,2,19,0,4,0,0,0,1,8,2,0.368421052,sa3017285
2022,Jared Dupere,SFG,A,23,32,128,143,37,22,4,1,10,26,29,14,0,40,1,0,0,3,2,0,0.2890625,sa3017288
2021,Nick Brueser,OAK,A,22,16,62,68,7,6,0,0,1,5,4,5,0,28,1,0,0,2,0,0,0.112903225,sa3017324
2022,Nick Brueser,OAK,A,23,56,187,225,30,18,6,0,6,17,19,30,0,88,6,1,1,5,1,1,0.160427807,sa3017324
2023,Mike Peabody,LAA,A,24,69,239,273,55,38,8,3,6,38,32,20,1,69,11,1,2,2,10,2,0.230125523,sa3017327
2022,Braiden Ward,COL,A,23,39,120,150,44,33,6,1,4,33,19,13,0,25,16,1,0,0,26,0,0.366666666,sa3017332
2022,Mariano Ricciardi,OAK,A,24,52,158,186,38,32,5,0,1,23,11,26,0,40,0,1,1,5,2,5,0.240506329,sa3017399
2025,Luis Freitez,OAK,A,22,55,187,219,36,26,7,1,2,23,15,27,0,56,4,0,1,1,2,1,0.192513368,sa3017479
2024,Jakey Josepha,ARI,A,20,21,70,81,8,7,1,0,0,10,3,8,0,34,1,0,2,0,1,0,0.114285714,sa3017481
2025,Jakey Josepha,ARI,A,21,68,234,276,55,39,8,3,5,41,30,35,0,68,4,2,1,2,23,2,0.235042735,sa3017481
2026,Jakey Josepha,ARI,A,22,40,135,170,34,20,12,0,2,29,17,31,1,45,0,4,0,0,13,2,0.251851851,sa3017481
2022,Justin Farmer,SDP,A,23,109,384,487,86,54,19,2,11,88,45,95,0,126,4,3,1,7,38,6,0.223958333,sa3017622
2022,Edwin Arroyo,SEA,A,18,87,364,410,115,76,19,7,13,76,67,35,0,90,8,3,0,5,21,4,0.315934065,sa3017626
2023,Anthony Vilar,SDP,A,24,44,133,179,28,15,8,1,4,23,19,43,0,53,1,1,1,2,2,2,0.210526315,sa3017660
2024,Mario Gomez,OAK,A,21,24,80,94,19,14,1,1,3,9,11,11,0,18,1,2,0,0,0,0,0.2375,sa3017696
2022,Gavin Conticello,ARI,A,19,30,105,125,22,16,3,2,1,16,12,14,0,38,5,1,0,0,1,1,0.209523809,sa3017770
2023,Gavin Conticello,ARI,A,20,100,370,427,80,42,20,3,15,50,49,45,0,95,9,3,0,5,12,5,0.216216216,sa3017770
2024,Anthony Scull,LAA,A,20,117,471,543,124,89,23,5,7,72,56,39,0,108,23,6,1,10,24,7,0.263269639,sa3017988
2025,German Ortiz,OAK,A,20,34,111,126,24,20,4,0,0,14,9,13,0,35,0,0,0,0,0,0,0.216216216,sa3018011
2022,Vojtech Mensik,LAA,A,24,54,159,196,34,28,4,2,0,32,19,27,0,48,8,0,2,2,15,3,0.213836477,sa3018153
2022,Wyatt Hoffman,SDP,A,23,40,117,139,22,13,7,1,1,15,10,17,0,44,4,1,0,1,9,4,0.188034188,sa3018219
2023,Wyatt Hoffman,SDP,A,24,62,180,222,29,24,5,0,0,23,24,27,0,61,8,2,5,2,20,0,0.161111111,sa3018219
2022,Michael Green,SDP,A,24,7,19,21,4,3,0,0,1,4,4,0,0,9,2,0,0,1,1,0,0.210526315,sa3018240
2022,Gaige Howard,LAD,A,24,36,126,159,30,23,5,1,1,29,29,30,0,22,3,0,0,3,4,1,0.238095238,sa3018245
2024,Joseph Rodriguez,OAK,A,21,33,109,133,21,13,6,0,2,12,9,21,0,44,1,2,0,2,4,1,0.19266055,sa3018381
2025,Joseph Rodriguez,OAK,A,22,6,20,21,3,3,0,0,0,4,1,1,0,9,0,0,0,1,0,0,0.15,sa3018381
2023,Dyan Jorge,COL,A,20,49,198,215,56,45,11,0,0,29,22,13,0,35,0,3,1,6,10,2,0.282828282,sa3018387
2023,Rosman Verdugo,SDP,A,18,113,410,472,90,53,31,3,3,44,53,46,1,124,8,3,5,6,15,8,0.219512195,sa3018393
2024,Rosman Verdugo,SDP,A,19,81,312,372,78,49,18,2,9,57,50,54,0,102,3,3,0,10,6,3,0.25,sa3018393
2024,Guillermo Williamson,SFG,A,20,79,282,325,67,43,12,0,12,32,50,37,0,100,5,1,0,13,1,1,0.237588652,sa3018401
2024,Ryan Reckley,SFG,A,19,19,70,78,17,12,4,0,1,10,8,6,0,30,1,1,0,0,0,1,0.242857142,sa3018404
2025,Ryan Reckley,SFG,A,20,43,146,170,25,21,2,2,0,19,10,22,0,48,0,2,0,0,4,1,0.171232876,sa3018404
2024,Samuel Munoz,LAD,A,19,90,336,385,77,53,15,4,5,41,50,39,0,79,2,8,0,5,6,3,0.229166666,sa3018407
2025,Samuel Munoz,LAD,A,20,96,375,451,93,60,16,6,11,70,65,63,1,100,4,9,0,6,18,6,0.248,sa3018407
2023,Lazaro Montes,SEA,A,18,33,131,156,42,25,9,1,7,27,30,21,1,39,4,0,0,4,1,0,0.320610687,sa3018409
2024,Lazaro Montes,SEA,A,19,65,256,309,79,51,13,2,13,46,72,43,0,59,5,5,0,4,1,0,0.30859375,sa3018409
2025,Yendry Rojas,SDP,A,20,73,231,266,48,37,11,0,0,29,21,29,0,56,1,5,0,3,12,5,0.207792207,sa3018418
2023,Nelson Rada,LAA,A,17,115,439,540,121,100,13,6,2,94,48,73,1,98,16,3,9,10,55,11,0.275626423,sa3018421
2024,Randy De Jesus,LAA,A,19,100,379,427,105,64,25,4,12,62,60,34,0,125,11,2,0,9,3,5,0.277044854,sa3018426
2023,Michael Arroyo,SEA,A,18,57,209,265,49,27,17,3,2,45,23,36,0,53,18,2,0,5,5,3,0.23444976,sa3018429
2024,Michael Arroyo,SEA,A,19,60,244,302,68,41,11,5,11,54,49,39,0,61,15,4,0,7,8,1,0.278688524,sa3018429
2024,Modeifi Marte,ARI,A,21,62,216,249,47,36,8,0,3,28,35,26,0,55,4,3,0,6,8,1,0.217592592,sa3018445
2025,Modeifi Marte,ARI,A,22,57,210,237,60,47,12,0,1,29,22,24,1,42,1,2,0,5,7,2,0.285714285,sa3018445
2024,Alain Camou,SDP,A,20,25,89,95,18,14,2,2,0,6,6,4,0,13,0,2,0,3,0,1,0.202247191,sa3018450
2025,Carlos Pacheco,OAK,A,20,39,115,141,20,16,2,1,1,14,13,21,0,41,5,0,0,1,11,1,0.173913043,sa3018455
2026,Carlos Pacheco,OAK,A,21,13,47,54,9,7,2,0,0,4,7,4,0,8,2,1,0,1,5,0,0.191489361,sa3018455
2025,Bryan Andrade,OAK,A,20,41,129,152,30,25,4,0,1,18,21,21,0,28,1,0,1,3,1,0,0.232558139,sa3018467
2026,Bryan Andrade,OAK,A,21,36,144,167,37,28,4,4,1,23,18,19,0,33,2,2,0,8,5,0,0.256944444,sa3018467
2024,Ruben Santana,ARI,A,19,106,384,454,84,64,11,5,4,48,51,59,2,121,6,5,0,8,11,0,0.21875,sa3018468
2025,Ruben Santana,ARI,A,20,86,316,366,72,48,15,1,8,41,50,39,1,98,9,2,0,6,15,3,0.227848101,sa3018468
2024,Dario Laverde,LAA,A,19,57,213,246,59,43,10,4,2,28,21,27,1,56,4,2,0,4,0,0,0.276995305,sa3018470
2025,Dario Laverde,LAA,A,20,86,334,374,74,56,12,2,4,38,39,30,0,79,8,0,1,5,0,0,0.221556886,sa3018470
2024,Kelvin Hidalgo,COL,A,19,8,32,36,9,6,2,1,0,4,3,2,0,9,1,1,0,0,3,0,0.28125,sa3018472
2025,Kelvin Hidalgo,COL,A,20,116,449,506,111,81,21,4,5,65,52,37,0,125,7,5,8,9,43,6,0.247216035,sa3018472
2024,Capri Ortiz,LAA,A,19,113,400,462,106,80,15,7,4,57,46,50,1,127,10,1,1,3,22,8,0.265,sa3018473
2025,Jonathan Linares,LAA,A,20,36,106,122,21,14,2,2,3,14,13,12,0,36,3,1,0,2,1,0,0.198113207,sa3018475
2026,Jonathan Linares,LAA,A,21,16,48,57,12,7,2,0,3,12,13,8,0,16,0,1,0,1,1,0,0.25,sa3018475
2025,Derek Bernard,COL,A,19,72,252,290,76,52,17,1,6,46,33,32,0,70,3,1,2,2,13,6,0.301587301,sa3018477
2026,Derek Bernard,COL,A,20,45,172,199,52,36,10,0,6,37,32,24,0,46,1,2,0,4,6,3,0.302325581,sa3018477
2025,Yerald Nin,ARI,A,19,105,394,457,97,81,10,5,1,53,40,49,0,102,4,6,3,3,31,12,0.246192893,sa3018479
2025,Roynier Hernandez,COL,A,20,75,287,323,84,68,11,5,0,39,39,29,0,50,2,3,2,6,7,5,0.292682926,sa3018495
2025,Mairoshendrick Martinus,LAD,A,20,90,348,394,85,61,17,1,6,54,63,35,0,106,4,7,0,5,19,4,0.244252873,sa3018505
2026,Mairoshendrick Martinus,LAD,A,21,44,178,194,53,38,10,2,3,30,22,12,0,48,4,0,0,5,16,2,0.297752808,sa3018505
2023,Jansel Luis,ARI,A,18,36,144,155,37,25,5,3,4,19,15,8,0,35,3,0,0,3,7,2,0.256944444,sa3018508
2024,Jansel Luis,ARI,A,19,109,471,523,125,79,29,10,7,73,50,40,1,109,11,0,1,3,20,10,0.265392781,sa3018508
2025,Juan Perez,SFG,A,20,57,201,237,39,34,5,0,0,20,21,27,0,72,4,2,3,2,3,0,0.19402985,sa3018516
2024,Victor Rodrigues,LAD,A,19,14,51,54,12,10,1,0,1,6,4,2,0,11,1,0,0,1,0,0,0.235294117,sa3018520
2025,Victor Rodrigues,LAD,A,20,76,240,312,69,59,8,1,1,60,36,62,0,40,8,2,0,9,10,2,0.2875,sa3018520
2024,Eduardo Guerrero,LAD,A,19,25,77,90,15,14,1,0,0,3,7,12,0,22,0,1,0,3,3,1,0.194805194,sa3018536
2025,Eduardo Guerrero,LAD,A,20,83,257,330,57,43,8,3,3,58,40,63,0,51,5,3,2,3,8,5,0.221789883,sa3018536
2025,Raynerd Ortega,LAD,A,19,23,87,95,17,11,1,1,4,10,13,6,0,36,2,0,0,0,0,0,0.195402298,sa3018542
2023,Jeral Perez,LAD,A,18,7,21,27,5,3,2,0,0,2,2,5,0,6,1,0,0,0,0,0,0.238095238,sa3018557
2024,Jeral Perez,LAD,A,19,75,288,350,76,51,15,0,10,49,42,48,0,77,9,5,0,4,4,2,0.263888888,sa3018557
2024,Oswaldo Osorio,LAD,A,19,70,247,291,48,32,13,1,2,28,30,34,0,85,10,0,0,8,1,3,0.194331983,sa3018560
2025,Oswaldo Osorio,LAD,A,20,48,159,201,22,17,0,0,5,30,24,36,0,69,6,0,0,3,7,4,0.138364779,sa3018560
2025,Jose Alpuria,ARI,A,20,72,246,297,49,32,13,1,3,40,29,30,1,80,16,2,3,3,23,7,0.199186991,sa3018562
2026,Jose Alpuria,ARI,A,21,39,131,158,34,18,8,2,6,27,24,15,0,47,9,1,2,4,10,0,0.259541984,sa3018562
2023,Josue De Paula,LAD,A,18,74,282,340,80,61,15,2,2,55,40,46,0,61,8,2,0,5,14,3,0.283687943,sa3018591
2024,Josue De Paula,LAD,A,19,55,208,251,58,38,11,3,6,37,41,34,0,57,5,3,0,2,14,0,0.278846153,sa3018591
2024,Alberto Barriga,ARI,A,19,6,19,20,2,0,2,0,0,3,0,1,0,10,0,0,0,0,0,0,0.105263157,sa3018595
2025,Alberto Barriga,ARI,A,20,99,341,410,68,44,19,1,4,50,32,53,0,118,12,2,2,7,16,4,0.199413489,sa3018595
2023,Luis Torres,LAA,A,19,18,64,75,11,9,2,0,0,3,7,11,0,24,0,0,0,5,0,0,0.171875,sa3018600
2024,Luis Torres,LAA,A,20,7,20,21,2,2,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0.1,sa3018600
2024,Jean Carlos Sio,SFG,A,20,72,250,308,60,40,14,2,4,42,36,43,0,63,13,1,1,1,11,3,0.24,sa3018648
2025,Jean Carlos Sio,SFG,A,21,90,334,385,104,80,16,3,5,67,58,46,0,46,3,1,1,5,15,5,0.311377245,sa3018648
2026,Eliezer Rivero,LAA,A,21,14,33,35,7,6,1,0,0,2,3,1,0,15,1,0,0,0,1,0,0.212121212,sa3018937
2023,Cristofer Torin,ARI,A,18,39,140,156,33,29,1,1,2,16,11,14,0,30,2,0,0,1,6,4,0.235714285,sa3018938
2024,Cristofer Torin,ARI,A,19,108,419,512,107,81,19,3,4,78,50,81,1,84,6,3,3,11,15,5,0.255369928,sa3018938
2024,Alexander Albertus,LAD,A,19,19,70,82,16,11,4,0,1,8,16,10,0,15,0,2,0,1,1,0,0.228571428,sa3018950
2023,Elvis Rijo,OAK,A,19,15,47,53,7,7,0,0,0,1,4,3,0,12,2,1,0,1,0,1,0.14893617,sa3018975
2024,Elvis Rijo,OAK,A,20,43,149,174,32,24,8,0,0,14,20,8,0,32,16,0,1,6,2,1,0.2147651,sa3018975
2025,Angel Diaz,LAD,A,21,39,129,147,30,21,5,0,4,19,20,15,0,41,1,2,0,8,0,0,0.232558139,sa3019214
2026,Dervy Ventura,SEA,A,22,45,172,204,44,33,7,2,2,23,18,26,0,51,0,1,2,2,20,5,0.255813953,sa3019218
2025,Dervy Ventura,SEA,A,21,108,366,440,101,76,21,1,3,67,45,65,0,96,1,4,3,4,41,7,0.275956284,sa3019218
2022,Griffin Lockwood-Powell,LAD,A,24,33,105,135,29,18,4,0,7,19,26,23,0,31,5,2,0,4,0,0,0.276190476,sa3019303
2025,Cesar Gonzalez,OAK,A,20,12,39,46,7,5,2,0,0,7,3,5,0,12,0,2,0,1,0,0,0.179487179,sa3019308
2026,Cesar Gonzalez,OAK,A,21,29,97,120,19,15,3,0,1,15,11,18,0,40,4,1,0,3,2,0,0.195876288,sa3019308
2025,Abdias De La Cruz,ARI,A,20,101,352,409,76,56,16,2,2,36,31,46,0,105,5,4,2,4,12,2,0.21590909,sa3019401
2026,Abdias De La Cruz,ARI,A,21,38,139,163,36,22,9,3,2,20,20,18,0,32,0,4,2,1,1,1,0.258992805,sa3019401
2022,Kyle Froemke,LAD,A,23,25,85,99,21,13,5,0,3,17,6,11,0,35,3,0,0,5,1,1,0.247058823,sa3019438
2022,Gary Mattis,ARI,A,24,18,68,75,19,12,5,1,1,12,11,3,0,19,3,1,0,2,2,1,0.279411764,sa3019524
2026,Athanael Duarte,LAA,A,21,19,54,64,8,6,1,0,1,8,4,9,0,22,0,0,1,2,1,1,0.148148148,sa3019630
2024,Kevyn Castillo,LAA,A,19,46,171,196,50,38,7,1,4,21,25,20,0,53,3,1,1,6,8,4,0.29239766,sa3019771
2025,Kevyn Castillo,LAA,A,20,41,158,192,45,35,4,4,2,20,19,28,0,39,2,2,2,3,6,3,0.284810126,sa3019771
2026,Kevyn Castillo,LAA,A,21,47,178,207,44,32,8,3,1,30,15,27,1,44,2,0,0,2,7,4,0.247191011,sa3019771
2023,Curtis Washington Jr.,SEA,A,23,57,174,207,35,32,3,0,0,23,18,25,0,60,6,1,1,0,17,4,0.201149425,sa3019803
2024,Curtis Washington Jr.,SEA,A,24,44,142,159,32,25,3,2,2,20,22,9,0,38,2,3,3,1,11,3,0.225352112,sa3019803
2022,Hogan Windish,SEA,A,23,30,119,144,40,26,11,1,2,31,31,17,0,32,6,2,0,3,4,0,0.336134453,sa3019805
2023,Bjay Cooke,OAK,A,20,97,340,391,66,57,8,0,1,31,24,44,0,155,4,2,1,5,14,7,0.194117647,sa3019807
2024,Bjay Cooke,OAK,A,21,38,146,165,27,20,3,1,3,20,13,16,0,54,3,0,0,4,4,0,0.184931506,sa3019807
2022,David Martin,ARI,A,21,6,20,24,4,2,2,0,0,3,2,2,0,4,2,0,0,1,0,0,0.2,sa3019824
2023,David Martin,ARI,A,22,53,177,220,52,40,11,0,1,32,25,34,0,26,5,4,0,2,1,3,0.29378531,sa3019824
2023,Jacob Campbell,SDP,A,23,14,49,52,11,7,3,0,1,4,7,3,0,16,0,0,0,1,0,1,0.224489795,sa3019836
2024,Jacob Campbell,SDP,A,24,59,222,266,55,37,9,2,7,37,51,31,0,58,11,2,0,2,7,4,0.247747747,sa3019836
2022,Tate Kolwyck,LAA,A,22,14,46,57,9,4,4,0,1,9,7,9,0,16,1,0,1,2,1,0,0.195652173,sa3019853
2022,Luke Franzoni,LAA,A,22,13,42,51,7,4,3,0,0,7,3,9,0,21,0,0,0,0,0,0,0.166666666,sa3019854
2022,Tucker Flint,LAA,A,21,30,101,131,29,18,8,0,3,24,20,23,0,40,6,1,0,0,6,1,0.287128712,sa3019856
2022,Kai Murphy,SDP,A,21,13,30,33,6,4,2,0,0,5,5,3,0,4,0,0,0,1,3,0,0.2,sa3019857
2023,Kai Murphy,SDP,A,22,62,237,268,68,46,15,1,6,44,31,24,0,67,4,1,2,6,11,5,0.286919831,sa3019857
2022,Ivan Melendez,ARI,A,22,25,87,106,18,11,3,1,3,11,8,10,0,20,9,0,0,1,0,0,0.206896551,sa3019859
2023,Mason Holt,LAA,A,24,30,57,67,11,6,2,2,1,8,12,6,0,24,3,1,0,1,1,1,0.192982456,sa3019860
2023,Dylan Phillips,LAA,A,24,31,41,47,8,7,0,0,1,3,3,6,0,14,0,0,0,0,0,0,0.195121951,sa3019862
2023,Braedon Karpathios,SDP,A,20,42,116,161,21,13,6,2,0,23,10,44,0,50,1,0,0,3,2,3,0.181034482,sa3019863
2024,Braedon Karpathios,SDP,A,21,119,429,534,108,69,29,2,8,79,57,95,0,145,4,6,0,12,5,3,0.251748251,sa3019863
2023,Romeo Sanabria,SDP,A,21,16,53,67,15,7,8,0,0,10,3,12,0,15,1,0,1,2,0,0,0.283018867,sa3019865
2024,Romeo Sanabria,SDP,A,22,59,219,270,68,44,16,0,8,42,40,48,1,46,1,2,0,3,3,0,0.310502283,sa3019865
2024,Sonny DiChiara,LAA,A,24,53,194,237,43,21,14,0,8,33,38,36,0,79,5,2,0,6,1,0,0.221649484,sa3019866
2022,Brett Johnson,ARI,A,22,28,94,122,21,14,6,0,1,17,10,23,0,28,3,2,0,0,9,1,0.223404255,sa3019869
2023,Brett Johnson,ARI,A,23,42,133,167,30,16,10,1,3,29,16,31,1,53,2,0,1,0,6,2,0.225563909,sa3019869
2023,Ben Gobbel,LAA,A,23,59,221,255,59,40,11,3,5,33,27,27,0,64,6,1,0,4,14,3,0.266968325,sa3019870
2022,Nick Biddison,LAD,A,21,31,123,143,34,22,6,2,4,20,20,16,0,32,3,1,0,1,6,1,0.276422764,sa3019888
2023,Nick Biddison,LAD,A,22,64,242,277,58,44,4,3,7,36,29,29,0,92,6,0,0,3,5,2,0.239669421,sa3019888
2022,Sean McLain,LAD,A,21,17,63,74,11,9,1,0,1,7,4,8,0,19,3,0,0,1,4,1,0.174603174,sa3019890
2023,Sean McLain,LAD,A,22,5,22,24,4,3,0,0,1,4,2,2,0,5,0,0,0,0,0,0,0.181818181,sa3019890
2024,Sean McLain,LAD,A,23,67,249,295,54,36,10,3,5,45,31,28,0,78,15,3,0,8,6,2,0.216867469,sa3019890
2022,Kyle Nevin,LAD,A,20,18,69,77,12,5,6,1,0,12,10,4,0,15,2,2,0,3,2,0,0.173913043,sa3019894
2023,Kyle Nevin,LAD,A,21,47,186,209,58,40,11,2,5,37,21,20,0,47,3,0,0,5,3,4,0.311827956,sa3019894
2025,Adrian Rodriguez,ARI,A,21,81,277,329,57,44,9,2,2,37,25,41,0,86,6,3,2,3,5,5,0.205776173,sa3019899
2022,Bubba Alleyne,LAD,A,23,29,128,143,30,18,7,2,3,23,17,13,0,38,1,1,0,1,9,1,0.234375,sa3019902
2022,Taylor Young,LAD,A,23,29,106,137,31,24,4,1,2,24,13,27,0,25,4,0,0,3,11,0,0.29245283,sa3019907
2024,Logan Wagner,LAD,A,20,38,126,164,31,15,8,2,6,27,23,27,0,41,8,2,0,2,4,0,0.246031746,sa3019932
2023,Skyler Messinger,COL,A,24,106,364,435,94,54,19,3,18,60,78,54,0,113,10,6,1,11,7,1,0.258241758,sa3019963
2023,Bill Knight,SEA,A,23,55,213,252,64,49,11,1,3,43,25,25,1,60,13,0,1,4,30,4,0.300469483,sa3019965
2023,Brendan Tinsman,LAA,A,23,23,87,97,21,14,4,2,1,12,14,7,0,29,1,2,0,4,2,0,0.24137931,sa3019966
2023,Zach Morgan,SFG,A,23,59,209,258,53,35,13,1,4,36,36,43,0,45,1,5,0,3,7,1,0.253588516,sa3019968
2023,Chris Newell,LAD,A,22,41,154,188,48,24,8,2,14,41,38,32,0,52,0,2,0,1,7,2,0.311688311,sa3019971
2023,Clark Elliott,OAK,A,22,26,93,122,25,21,2,1,1,16,12,21,0,20,5,3,0,1,5,3,0.268817204,sa3019972
2024,Clark Elliott,OAK,A,23,54,182,236,53,35,9,3,6,44,34,36,0,51,13,3,2,2,6,2,0.291208791,sa3019972
2022,Brennan Milone,OAK,A,21,27,100,115,31,26,4,0,1,13,8,14,0,21,1,0,0,1,1,0,0.31,sa3019974
2023,Brennan Milone,OAK,A,22,62,224,273,68,42,15,1,10,42,41,39,0,45,5,5,0,5,3,1,0.303571428,sa3019974
2022,Nathan Martorella,SDP,A,21,17,59,72,17,11,4,0,2,10,11,12,0,15,0,1,0,2,0,0,0.288135593,sa3019978
2023,Kody Huff,COL,A,22,86,294,340,77,56,14,2,5,39,36,38,0,73,6,1,1,5,2,1,0.261904761,sa3019982
2023,Nick Vogt,SDP,A,22,79,279,315,72,45,19,1,7,45,34,28,0,88,5,1,2,7,16,4,0.258064516,sa3019984
2024,Nick Vogt,SDP,A,23,52,203,227,54,36,10,3,5,42,29,19,0,61,4,0,1,5,17,2,0.266009852,sa3019984
2022,Caeden Trenkle,OAK,A,21,27,115,130,35,28,3,3,1,20,15,11,0,31,1,2,1,1,5,3,0.304347826,sa3019991
2024,Brad Cumbest,COL,A,23,49,171,185,24,12,8,2,2,15,19,10,0,72,2,2,0,3,0,0,0.140350877,sa3019993
2022,Cameron Masterman,OAK,A,23,24,91,101,21,13,6,0,2,14,13,8,0,36,1,1,0,1,0,1,0.23076923,sa3019994
2023,Cameron Masterman,OAK,A,24,16,59,68,15,9,5,0,1,8,13,4,0,19,3,2,0,0,1,0,0.254237288,sa3019994
2023,Parker Kelly,COL,A,24,78,230,273,54,35,13,3,3,36,23,35,0,103,7,1,0,3,5,3,0.234782608,sa3019995
2023,Jose Izarra,LAD,A,21,108,398,455,87,59,18,3,7,57,49,41,0,145,11,5,0,4,10,3,0.218592964,sa3019998
2023,Chase Valentine,SDP,A,21,38,124,144,20,15,3,2,0,11,5,15,0,57,2,1,2,2,1,2,0.161290322,sa3020002
2024,Chase Valentine,SDP,A,22,72,222,264,56,42,9,0,5,43,31,31,0,76,6,2,3,6,6,4,0.252252252,sa3020002
2025,Chase Valentine,SDP,A,23,58,187,209,40,28,11,0,1,31,13,17,0,57,3,1,1,2,11,7,0.213903743,sa3020002
2022,Griffin Doersching,SDP,A,23,25,88,106,20,11,1,0,8,21,19,14,1,37,3,1,0,1,0,0,0.227272727,sa3020003
2023,Griffin Doersching,SDP,A,24,93,319,392,74,40,23,0,11,52,55,63,1,97,5,5,0,5,1,1,0.231974921,sa3020003
2023,Yeniel Laboy,OAK,A,19,48,169,200,33,25,6,0,2,19,14,26,1,47,4,0,1,3,3,0,0.195266272,sa3020005
2024,Yeniel Laboy,OAK,A,20,21,65,74,9,8,1,0,0,4,6,8,0,18,1,0,0,1,1,0,0.138461538,sa3020005
2025,Nomar Diaz,SFG,A,21,14,42,52,6,3,1,0,2,7,3,10,0,14,0,0,0,2,0,0,0.142857142,sa3020007
2023,Tyler Robertson,SDP,A,23,56,223,266,59,39,12,2,6,55,30,20,0,65,13,3,7,2,23,4,0.264573991,sa3020010
2022,Tommy Stevenson,OAK,A,21,23,92,99,22,14,6,0,2,9,11,7,0,38,0,0,0,1,0,0,0.239130434,sa3020012
2023,Tommy Stevenson,OAK,A,22,33,120,143,20,10,5,0,5,15,19,20,0,54,2,1,0,2,0,0,0.166666666,sa3020012
2022,Kevin Graham,ARI,A,22,25,94,106,23,15,2,1,5,20,17,11,0,21,0,1,0,2,0,1,0.244680851,sa3020087
2022,Joshua Day,ARI,A,22,20,72,87,23,18,3,0,2,9,13,12,2,21,3,0,0,2,3,0,0.319444444,sa3020091
2023,Tanner O'Tremba,SFG,A,23,82,292,359,79,48,21,2,8,53,50,39,0,75,27,1,0,6,17,2,0.270547945,sa3020116
2023,Thomas Gavello,SFG,A,22,59,205,263,51,28,11,2,10,47,37,30,2,70,26,1,1,2,6,2,0.248780487,sa3020122
2023,Matt Higgins,SFG,A,23,64,256,301,79,51,18,1,9,50,51,33,1,63,8,3,0,5,9,2,0.30859375,sa3020128
2023,Carter Howell,SFG,A,24,39,178,197,60,43,9,4,4,44,18,17,0,39,1,0,1,1,8,3,0.337078651,sa3020139
2023,Andrew Kachel,SFG,A,22,78,284,332,82,54,20,2,6,46,49,41,1,83,1,4,0,6,7,1,0.288732394,sa3020140
2023,Gavin Logan,ARI,A,23,20,66,80,17,8,4,1,4,12,9,12,0,28,2,0,0,1,0,1,0.257575757,sa3020191
2023,Cameron Decker,LAD,A,19,19,64,74,13,7,3,3,0,11,10,9,0,23,0,1,0,2,3,0,0.203125,sa3020223
2024,Cameron Decker,LAD,A,20,62,228,270,57,22,20,3,12,49,53,36,0,91,5,1,0,0,0,1,0.25,sa3020223
2025,Cameron Decker,LAD,A,21,6,20,25,5,4,1,0,0,2,2,3,0,5,1,1,0,0,0,1,0.25,sa3020223
2023,Cole Stilwell,COL,A,23,12,38,51,9,5,3,0,1,4,5,13,0,8,0,0,0,0,0,0,0.236842105,sa3020267
2023,Josh Hood,SEA,A,22,98,391,444,109,77,19,2,11,71,61,49,0,90,3,1,0,9,18,3,0.278772378,sa3020268
2024,Kaden Hollow,SDP,A,23,19,62,68,10,5,5,0,0,10,4,6,0,24,0,0,0,0,0,0,0.161290322,sa3020274
2025,Kaden Hollow,SDP,A,24,70,235,294,62,47,13,0,2,35,40,48,0,48,3,6,2,4,1,2,0.263829787,sa3020274
2023,Tatem Levins,SEA,A,24,66,248,279,71,43,18,1,9,41,55,29,0,57,0,2,0,4,0,0,0.286290322,sa3020278
2024,Lamar King Jr.,SDP,A,20,25,94,108,25,15,7,1,2,18,15,10,0,27,3,1,0,0,0,0,0.265957446,sa3020279
2025,Lamar King Jr.,SDP,A,21,81,311,359,89,60,24,1,4,50,37,38,0,68,6,4,0,7,18,3,0.286173633,sa3020279
2023,Simon Reid,LAD,A,22,31,109,126,26,14,11,0,1,11,15,15,0,48,2,0,0,1,0,0,0.23853211,sa3020284
2024,Spence Coffman,SDP,A,20,9,27,31,6,5,1,0,0,0,1,2,0,8,1,1,0,1,0,0,0.222222222,sa3020285
